Id,owner,month_of_year,day_of_month,day_of_week,hour_of_day,minute_of_hour,deletion,addition,changed_file_30,changed_file_90,total_changed_30,total_changed_90,isReq
15698,1000776,6,9,6,1,47,1,1,1,1,1,1,0
15700,1003819,6,9,6,2,14,1,2,0,0,0,0,0
15701,1003637,6,9,6,3,4,0,18,1,1,1,1,1
15709,1003213,6,9,6,16,2,3,3,0,1,0,2,0
15710,1003763,6,9,6,16,19,21,29,1,1,11,23,0
15713,1003360,6,9,6,19,6,2,2,0,1,0,1,0
15714,1003566,6,9,6,19,39,48,0,0,0,0,0,0
15715,1001414,6,9,6,19,50,0,34,1,2,1,4,0
15716,1000660,6,9,6,20,26,1,1,1,1,2,2,0
15717,1003566,6,9,6,20,31,1,1,0,0,0,0,0
15718,1003566,6,9,6,21,54,1,13,0,0,0,0,0
15720,1001414,6,9,6,23,31,13,3,1,1,2,2,0
15723,1001891,6,10,7,19,33,2,2,1,1,18,24,0
15725,1001891,6,12,2,0,25,648,0,0,1,0,2,0
15726,1001891,6,12,2,0,25,0,1899,0,0,0,0,0
15730,1003360,6,12,2,16,42,78,80,2,3,2,9,0
15731,1003360,6,12,2,16,56,14,9,0,3,0,7,0
15732,1003360,6,12,2,17,13,0,1,1,1,5,5,1
15733,1003856,6,12,2,18,3,1,1,0,0,0,0,0
15734,1002621,6,12,2,18,48,5,4,0,0,0,0,1
15735,1004192,6,12,2,21,51,23,84,0,3,0,4,0
15736,1003902,6,12,2,21,57,36,41,0,0,0,0,1
15737,1003902,6,12,2,21,57,0,0,5,5,5,5,0
15738,1003902,6,12,2,21,57,176,176,7,7,7,7,0
15739,1003902,6,12,2,21,57,56,54,0,0,0,0,1
15740,1004192,6,12,2,22,2,1,2,0,0,0,0,0
15741,1004192,6,12,2,22,2,1,2,0,0,0,0,0
15742,1003566,6,12,2,22,19,5,5,0,4,0,5,0
15743,1000830,6,12,2,22,44,5,94,2,2,4,4,1
15744,1003977,6,12,2,23,7,5,5,1,1,4,6,0
15745,1001414,6,12,2,23,7,346,473,5,8,11,27,0
15746,1001002,6,12,2,23,39,0,1,0,0,0,0,0
15748,1004144,6,13,3,0,10,2,45,1,1,1,1,0
15752,1003177,6,13,3,1,59,0,3,0,1,0,4,0
15753,1002975,6,13,3,6,8,3,2,1,1,2,2,0
15754,1002951,6,13,3,11,8,1,70,0,0,0,0,0
15755,1002951,6,13,3,11,19,1,1,0,0,0,0,0
15762,1001414,6,13,3,16,36,287,421,1,9,1,12,0
15766,1000866,6,13,3,19,36,4,5,0,0,0,0,0
15767,1000866,6,13,3,19,36,2,2,0,1,0,2,0
15768,1000866,6,13,3,19,36,11,28,0,2,0,3,1
15769,1000866,6,13,3,19,36,0,9,0,0,0,0,1
15770,1003566,6,13,3,19,50,17,19,0,0,0,0,0
15771,1002751,6,13,3,21,7,0,41,1,1,8,10,1
15772,1002751,6,13,3,21,7,0,10,1,1,5,6,1
15773,1002751,6,13,3,21,7,3,3,1,1,19,25,0
15774,1002751,6,13,3,23,57,0,1,1,1,5,6,0
15778,1001414,6,14,4,1,41,78,81,8,10,23,34,0
15792,1001414,6,14,4,2,42,4,10,0,2,0,2,0
15795,1000133,6,14,4,10,45,1,1,0,0,0,0,0
15796,1001038,6,14,4,11,47,2,4,0,1,0,1,1
15800,1003763,6,14,4,17,4,38,44,3,4,12,43,0
15804,1002751,6,14,4,22,47,12,26,2,2,28,37,1
15806,1002621,6,15,5,0,7,2,27,2,3,2,5,0
15809,1001534,6,15,5,0,45,0,734,0,0,0,0,0
15810,1000413,6,15,5,1,9,0,828,0,1,0,1,0
15811,1001414,6,15,5,3,21,170,413,8,8,11,20,1
15812,1002657,6,15,5,4,8,1,1,1,1,3,3,0
15814,1002657,6,15,5,4,8,11,19,1,1,20,26,0
15815,1002915,6,15,5,4,47,38,69,0,0,0,0,0
15817,1002751,6,15,5,6,50,111,72,3,3,36,48,0
15818,1002751,6,15,5,6,50,4,12,2,2,16,22,1
15819,1002751,6,15,5,6,50,12,19,1,1,2,4,0
15834,1003310,6,15,5,13,53,1,142,1,2,5,9,1
15835,1001446,6,15,5,14,26,1,1,0,0,0,0,0
15836,1000866,6,15,5,15,29,1,1,1,1,1,1,0
15837,1000866,6,15,5,15,29,1,1,0,0,0,0,0
15838,1003360,6,15,5,15,51,1,7,0,0,0,0,0
15840,1002657,6,15,5,17,22,0,32,0,1,0,1,1
15841,1002657,6,15,5,17,22,1,393,2,2,19,30,1
15842,1002657,6,15,5,17,22,1,104,1,1,5,7,1
15846,1001414,6,15,5,18,22,367,347,2,2,9,11,0
15850,1003763,6,15,5,19,29,115,121,3,4,15,48,0
15853,1003566,6,15,5,19,59,53,89,1,1,1,1,0
15854,1000660,6,15,5,21,5,1,36,1,2,6,7,0
15856,1003566,6,15,5,21,34,0,3,1,1,1,2,0
15858,1002751,6,15,5,21,42,11,17,1,1,8,11,0
15859,1002751,6,15,5,21,42,3,0,1,1,8,11,0
15860,1002751,6,15,5,21,42,3,0,1,1,7,8,0
15863,1002657,6,15,5,22,37,0,1,0,1,0,1,0
15866,1000205,6,15,5,23,42,1,11,0,1,0,1,0
15869,1002657,6,16,6,0,18,2,7,0,0,0,0,0
15871,1003092,6,16,6,1,39,17,87,0,1,0,3,0
15872,1001100,6,16,6,3,29,300,559,3,5,12,27,1
15880,1004123,6,16,6,10,35,9,13,0,0,0,0,0
15883,1002657,6,16,6,17,55,2,2,1,1,2,6,0
15884,1003763,6,16,6,18,21,9,77,7,7,21,48,0
15886,1004121,6,16,6,21,16,0,804,0,0,0,0,0
15892,1003566,6,16,6,21,50,30,7,1,1,2,2,0
15894,1000660,6,16,6,22,36,6,1,1,1,1,1,0
15895,1001534,6,16,6,22,50,0,94,3,3,12,21,1
15896,1001534,6,16,6,22,50,3,28,3,3,12,21,1
15897,1000660,6,16,6,22,57,2,2,1,1,1,1,0
15898,1002657,6,16,6,23,2,0,12,2,2,4,4,1
15899,1003413,6,16,6,23,31,0,62,0,0,0,0,1
15900,1001414,6,16,6,23,47,0,2,0,0,0,0,0
15905,1004179,6,17,7,18,38,3,0,0,0,0,0,0
15906,1001100,6,17,7,19,43,9,256,4,4,21,32,0
15909,1001100,6,18,1,2,43,126,207,5,5,22,33,0
15910,1001100,6,19,2,3,51,62,222,2,2,17,23,0
15914,1004208,6,19,2,15,21,0,13,0,1,0,1,0
15923,1001414,6,19,2,21,22,4,1,2,2,14,17,0
15925,1001414,6,20,3,0,21,0,1,0,0,0,0,0
15931,1002915,6,20,3,14,35,4,4,1,1,1,1,1
15934,1001100,6,20,3,17,11,0,12,1,1,9,16,1
15938,1003566,6,20,3,21,5,0,1,0,0,0,0,0
15939,1004254,6,20,3,21,19,5,25,0,1,0,1,0
15941,1002751,6,20,3,22,41,1,1,1,1,9,11,0
15942,1002751,6,20,3,22,41,0,5,2,2,15,19,0
15943,1003566,6,20,3,22,44,4,9,0,0,0,0,0
15944,1003566,6,20,3,23,1,2,7,0,0,0,0,0
15949,1001414,6,21,4,0,27,549,852,16,17,23,34,1
15950,1003977,6,21,4,0,32,4,3,0,2,0,2,0
15952,1004258,6,21,4,3,41,3,312,0,1,0,10,1
15953,1004258,6,21,4,3,41,0,39,0,0,0,0,1
15956,1003977,6,21,4,5,23,1,3,1,1,1,1,1
15959,1001100,6,21,4,13,46,14,136,1,5,1,19,0
15960,1004239,6,21,4,14,24,10,12,0,0,0,0,0
15961,1004239,6,21,4,15,13,1,16,0,0,0,0,0
15963,1000660,6,21,4,17,24,0,6,0,1,0,10,1
15964,1000660,6,21,4,17,24,0,3,0,1,0,10,1
15965,1003092,6,21,4,18,3,1,123,0,0,0,0,0
15967,1001100,6,21,4,18,45,206,365,4,6,23,50,0
15968,1004179,6,21,4,20,46,1,0,0,0,0,0,0
15970,1000414,6,21,4,21,42,1,1,1,1,2,7,0
15972,1003977,6,22,5,0,49,3,60,2,2,2,2,1
15973,1003977,6,22,5,1,10,9,23,2,2,2,3,0
15974,1000414,6,22,5,1,55,30,66,2,2,3,12,1
15975,1001872,6,22,5,2,34,7,1,1,1,6,9,0
15976,1002657,6,22,5,2,37,42,52,2,2,19,21,0
15977,1001118,6,22,5,6,30,1,1,0,1,0,1,0
15979,1000830,6,22,5,11,52,11,52,5,5,21,21,0
15980,1000830,6,22,5,11,53,2,17,2,2,10,10,0
15981,1000830,6,22,5,11,53,11,32,3,3,16,16,1
15982,1001100,6,22,5,15,9,28,182,8,9,19,50,1
15984,1001414,6,22,5,18,0,16,73,1,2,1,3,0
15985,1001414,6,22,5,18,0,1,19,0,0,0,0,1
15986,1001414,6,22,5,18,0,145,514,1,1,1,1,0
15987,1003763,6,22,5,18,25,5,59,5,7,10,29,0
15988,1001414,6,22,5,18,47,1,5,1,1,1,2,0
15989,1001100,6,22,5,18,48,8,117,2,2,18,27,0
15990,1001414,6,22,5,19,40,1,1,0,0,0,0,0
15991,1003360,6,22,5,20,29,2,6,1,1,1,1,0
15993,1004254,6,22,5,20,39,4,6,1,1,1,3,1
15995,1003205,6,22,5,21,6,0,10473538,0,0,0,0,0
15996,1003205,6,22,5,21,20,0,3805697,0,0,0,0,0
15997,1004121,6,22,5,21,24,13,1494,9,9,9,9,0
15998,1003205,6,22,5,21,28,30,35,0,1,0,2,0
15999,1003205,6,22,5,21,36,160,971,0,21,0,27,0
16000,1003205,6,22,5,21,42,364,683,0,0,0,0,0
16001,1003566,6,22,5,21,52,53,2,1,1,1,3,0
16002,1000660,6,22,5,22,28,6,6,0,0,0,0,0
16003,1002657,6,22,5,23,38,1,4,1,1,20,29,1
16004,1004285,6,23,6,0,53,42,0,0,0,0,0,0
16005,1004123,6,23,6,8,38,1,1,0,1,0,1,0
16006,1003310,6,23,6,8,51,7,0,0,0,0,0,0
16010,1001100,6,23,6,15,55,75,130,2,3,9,17,0
16016,1003856,6,23,6,18,20,1,1,0,0,0,0,0
16017,1003856,6,23,6,18,21,6980,0,5,42,10,172,0
16020,1000411,6,23,6,19,46,0,15,2,2,2,7,1
16021,1001100,6,23,6,20,50,134,574,1,3,8,16,1
16022,1003566,6,23,6,21,8,3,0,0,0,0,0,0
16023,1000411,6,23,6,23,25,13,54,2,2,4,8,0
16024,1003566,6,23,6,23,34,0,72,1,1,1,3,0
16025,1003977,6,24,7,0,20,26,56,4,4,8,8,0
16026,1001100,6,24,7,1,11,11,32,2,2,2,5,0
16028,1001891,6,24,7,1,19,4,2,1,1,19,30,0
16029,1001100,6,24,7,2,44,14,30,0,0,0,0,0
16030,1001100,6,24,7,3,2,9,10,1,1,2,3,0
16031,1001100,6,24,7,3,36,6,14,1,1,8,10,0
16033,1004179,6,24,7,22,7,7,0,1,1,1,1,0
16034,1001872,6,26,2,2,59,1,7,1,1,2,2,0
16044,1001414,6,26,2,21,4,4,3,1,1,1,3,0
16045,1001414,6,26,2,21,10,4,3,1,1,1,3,0
16046,1001414,6,26,2,21,50,0,12,0,0,0,0,0
16049,1004121,6,26,2,23,57,0,20,1,1,1,1,0
16050,1001414,6,27,3,0,7,11,17,0,1,0,1,0
16051,1004291,6,27,3,0,20,0,1,0,0,0,0,0
16052,1004291,6,27,3,0,21,2,12648,1,1,3,12,1
16053,1004291,6,27,3,0,21,0,16,1,2,1,5,1
16054,1001100,6,27,3,13,12,14,18,4,4,16,42,0
16056,1004179,6,27,3,15,21,13,7,1,1,1,1,0
16057,1000411,6,27,3,18,37,367,787,6,9,23,58,1
16058,1000413,6,27,3,19,0,1,1,0,0,0,0,0
16060,1003763,6,27,3,21,16,50,241,3,4,13,35,1
16061,1000980,6,27,3,22,55,0,9,1,1,4,14,0
16062,1000980,6,27,3,23,0,0,9,1,1,4,14,0
16063,1002751,6,27,3,23,7,5,6,1,1,9,15,0
16064,1002751,6,27,3,23,7,3,32,0,1,0,3,1
16067,1001414,6,27,3,23,19,51,108,6,6,9,16,0
16068,1000980,6,27,3,23,19,0,5464,0,0,0,0,0
16073,1000980,6,27,3,23,45,1423,0,1,1,1,1,0
16074,1001414,6,27,3,23,52,0,1,0,1,0,1,0
16079,1002621,6,28,4,1,34,6,3,0,0,0,0,0
16081,1002657,6,28,4,2,30,2,2,1,1,3,10,0
16085,1001414,6,28,4,18,8,0,3,1,1,2,4,0
16086,1000411,6,28,4,18,8,14,14,1,1,3,6,0
16087,1001414,6,28,4,18,8,3,3,0,0,0,0,0
16088,1000414,6,28,4,18,21,2,8,1,1,1,2,0
16089,1002621,6,28,4,18,57,1,1,0,0,0,0,0
16090,1000411,6,28,4,19,21,0,3,1,1,8,29,0
16102,1003973,6,28,4,20,50,2,2,1,1,1,1,0
16105,1001414,6,28,4,21,21,163,185,0,1,0,3,0
16106,1001414,6,28,4,21,21,89,113,1,5,1,15,1
16107,1002657,6,28,4,21,55,32,106,0,2,0,4,1
16109,1002657,6,28,4,21,55,0,326,0,0,0,0,1
16113,1001100,6,28,4,23,5,4,411,1,1,1,3,0
16115,1002657,6,28,4,23,50,72,101,2,4,8,17,1
16116,1002657,6,28,4,23,50,0,3,0,0,0,0,0
16124,1001414,6,29,5,0,3,88,198,2,2,3,5,0
16125,1003977,6,29,5,0,4,16,60,4,4,12,12,0
16127,1003566,6,29,5,1,25,7,85,0,0,0,0,0
16128,1003977,6,29,5,3,20,2,15,0,1,0,2,0
16132,1004208,6,29,5,15,55,21,90,0,1,0,1,1
16134,1001100,6,29,5,18,0,39,42,1,6,1,17,0
16136,1000830,6,29,5,18,50,0,6,0,0,0,0,0
16138,1001414,6,29,5,19,7,6,13,0,1,0,2,0
16139,1001414,6,29,5,19,12,6,13,0,1,0,2,0
16140,1003566,6,29,5,19,15,1,41,2,4,3,17,0
16141,1001100,6,29,5,20,19,14,1052,1,2,1,6,1
16142,1004305,6,29,5,21,2,43,828,1,1,1,1,1
16144,1000866,6,29,5,21,44,1,14,1,1,16,32,0
16145,1000866,6,29,5,21,44,0,45,1,1,16,32,0
16146,1000866,6,29,5,21,44,0,53,0,2,0,4,1
16147,1000866,6,29,5,21,44,0,164,0,0,0,0,0
16148,1000866,6,29,5,21,44,0,1146,1,1,11,22,1
16151,1000660,6,29,5,22,30,2,1,0,1,0,2,0
16152,1002621,6,29,5,22,35,9,24,0,0,0,0,0
16153,1001414,6,29,5,22,53,27,28,0,1,0,2,0
16154,1004121,6,30,6,0,30,14,1358,6,6,8,8,1
16155,1000660,6,30,6,0,36,9,5,2,2,2,2,0
16157,1000414,6,30,6,0,51,230,911,4,9,9,26,1
16158,1000660,6,30,6,0,54,0,4,1,1,1,1,0
16164,1003763,6,30,6,16,17,9,102,2,3,4,14,1
16166,1002657,6,30,6,17,17,0,437,0,0,0,0,1
16167,1002657,6,30,6,17,17,0,394,2,2,2,2,1
16168,1002657,6,30,6,17,17,3,10,0,0,0,0,0
16172,1003413,6,30,6,19,19,1,10,0,1,0,1,1
16174,1000414,6,30,6,22,4,80,2090,1,2,2,7,0
16175,1003566,6,30,6,22,4,2,272,0,2,0,9,0
16177,1000411,6,30,6,22,35,10,87,4,4,8,13,0
16178,1001100,6,30,6,22,45,85,242,2,2,2,3,1
16182,1002657,6,30,6,23,32,2,250,4,4,15,32,0
16183,1000411,6,30,6,23,55,1,26,4,4,8,12,0
16184,1002751,6,31,7,0,9,6,0,1,1,2,8,0
16185,1002751,6,31,7,0,9,1,1,1,1,1,5,0
16186,1002751,6,31,7,0,9,0,1,0,0,0,0,0
16187,1002751,6,31,7,0,9,0,1,1,1,1,4,0
16188,1002751,6,31,7,0,9,6,8,1,1,17,34,0
16189,1002751,6,31,7,0,9,21,21,1,1,2,8,0
16190,1002751,6,31,7,0,9,1,1,1,1,11,17,0
16191,1002751,6,31,7,0,9,12,12,2,2,5,23,0
16192,1002751,6,31,7,0,9,10,12,0,1,0,5,0
16193,1002751,6,31,7,0,9,31,13,1,1,2,5,0
16194,1002751,6,31,7,0,9,6,4,1,1,1,11,0
16197,1002751,6,31,7,0,22,0,2,1,1,1,4,1
16198,1002751,6,31,7,0,22,1,1,1,1,2,5,0
16199,1002751,6,31,7,0,22,6,6,1,1,2,8,1
16200,1002621,6,31,7,1,19,0,14,1,1,2,2,0
16210,1004300,7,2,2,7,35,2,7,0,0,0,0,0
16213,1003360,7,2,2,17,34,5,9,0,0,0,0,0
16215,1003856,7,2,2,18,22,8,16,0,4,0,8,0
16216,1003856,7,2,2,18,28,2,6,0,2,0,2,0
16217,1000706,7,2,2,18,31,121,152,0,0,0,0,1
16218,1000706,7,2,2,19,30,0,2,1,1,2,3,0
16220,1000635,7,2,2,22,6,3,3,0,0,0,0,1
16221,1000635,7,2,2,22,6,20,45,0,0,0,0,1
16248,1003977,7,3,3,3,29,0,1,1,1,2,10,1
16249,1003977,7,3,3,3,29,9,17,1,1,5,5,0
16255,1003310,7,3,3,16,49,4,65,0,2,0,8,0
16260,1004254,7,3,3,17,6,0,2,1,1,1,2,0
16263,1000414,7,3,3,21,36,11,36,1,1,3,7,1
16265,1002657,7,3,3,21,58,0,3,1,1,2,6,1
16266,1002657,7,3,3,21,58,0,23,2,2,6,10,1
16267,1002657,7,3,3,21,58,23,1,1,1,4,11,0
16268,1002657,7,3,3,21,58,23,1,1,1,6,6,0
16279,1003977,7,4,4,20,22,7,89,2,2,6,8,0
16280,1003566,7,4,4,20,58,150,328,2,2,3,5,0
16285,1001118,7,5,5,1,46,2,2,0,0,0,0,0
16288,1004300,7,5,5,9,51,2,2,0,0,0,0,0
16290,1003566,7,5,5,18,36,58,335,1,3,3,5,0
16292,1001100,7,5,5,20,33,2,1,0,0,0,0,0
16295,1002657,7,5,5,21,53,3,3,1,1,2,10,0
16296,1002657,7,5,5,21,53,1,15,1,1,13,34,0
16297,1002657,7,5,5,21,53,143,146,1,1,6,26,0
16298,1002657,7,5,5,21,53,8,10,0,1,0,3,0
16299,1002657,7,5,5,21,53,13,117,0,3,0,11,0
16300,1002657,7,5,5,21,53,8,6,0,1,0,8,0
16301,1002657,7,5,5,21,53,0,58,0,0,0,0,1
16302,1003566,7,5,5,22,21,0,2,0,0,0,0,0
16303,1004232,7,5,5,22,31,4,7,1,1,2,2,0
16304,1004232,7,5,5,23,32,1,1,1,1,1,1,0
16308,1000414,7,6,6,0,22,24,27,2,2,7,16,0
16310,1002657,7,6,6,0,29,0,1,1,1,2,2,0
16311,1002657,7,6,6,0,29,2,46,1,1,9,9,0
16312,1002657,7,6,6,0,29,0,20,1,1,2,2,1
16313,1004121,7,6,6,1,0,102,1295,12,12,20,20,1
16319,1004300,7,6,6,9,28,0,2,1,1,2,2,0
16322,1003763,7,6,6,16,30,3,33,3,3,15,45,1
16332,1004371,7,6,6,19,19,0,4,0,1,0,5,0
16334,1002906,7,6,6,20,25,2,2,0,0,0,0,0
16336,1000414,7,6,6,22,16,1,1,1,1,4,8,0
16338,1002751,7,6,6,22,19,4,4,1,1,1,4,0
16339,1002751,7,6,6,22,19,1,5,1,1,14,35,1
16340,1002751,7,6,6,22,19,8,9,1,1,1,4,1
16341,1002751,7,6,6,22,19,7,50,1,1,1,4,1
16342,1002751,7,6,6,22,19,29,18,1,1,4,8,0
16343,1002751,7,6,6,22,19,0,71,1,1,1,9,0
16344,1002751,7,6,6,22,19,5,0,1,1,5,8,0
16345,1000866,7,6,6,23,1,72,568,1,1,2,2,0
16346,1002751,7,6,6,23,3,1,1,1,1,4,8,0
16347,1002751,7,6,6,23,3,5,9,1,1,1,9,0
16348,1002751,7,6,6,23,11,16,16,1,1,1,9,0
16356,1002751,7,7,7,2,38,0,4,1,1,5,8,1
16360,1000980,7,8,1,5,46,11,36,3,3,3,3,1
16361,1002471,7,8,1,6,52,106,113,0,0,0,0,1
16364,1002471,7,8,1,7,14,2,7,1,1,4,14,1
16366,1002471,7,8,1,21,43,3,3,0,0,0,0,0
16367,1002471,7,8,1,21,44,1,1,0,0,0,0,0
16368,1004380,7,9,2,16,32,113,157,3,3,3,3,1
16369,1002471,7,9,2,18,8,26,51,1,1,2,2,0
16370,1003566,7,9,2,18,15,3,3,0,1,0,2,0
16371,1002471,7,9,2,18,22,18,0,1,1,2,2,0
16372,1002471,7,9,2,19,1,2,2,0,0,0,0,1
16373,1002471,7,9,2,19,15,6,9,0,0,0,0,0
16382,1003763,7,9,2,20,37,10,27,4,4,20,62,0
16385,1003566,7,9,2,21,33,4,279,6,6,6,7,0
16401,1004121,7,10,3,0,43,62,116,9,9,21,21,0
16403,1003630,7,10,3,2,8,1,1,1,1,1,1,0
16404,1001100,7,10,3,2,53,1,55,0,1,0,4,0
16405,1004372,7,10,3,8,56,5,5,1,1,1,1,0
16406,1002471,7,10,3,9,25,1,141,1,1,2,10,0
16407,1002612,7,10,3,10,37,1,1,0,0,0,0,0
16408,1004327,7,10,3,11,12,0,1,1,1,1,1,1
16411,1003205,7,10,3,17,1,1,1,0,0,0,0,0
16412,1003205,7,10,3,17,9,1,7,2,2,3,3,0
16413,1003205,7,10,3,17,13,4,10,0,0,0,0,0
16415,1001100,7,10,3,17,21,19,28,0,2,0,2,0
16419,1004254,7,10,3,18,55,0,1,1,1,1,1,0
16423,1004029,7,10,3,20,24,16,576,3,3,7,9,0
16424,1004029,7,10,3,20,24,13,101,1,2,1,7,1
16425,1003566,7,10,3,21,9,0,9,1,1,1,1,0
16426,1000413,7,10,3,21,49,1,5,0,0,0,0,1
16428,1000414,7,10,3,22,16,2,0,1,1,1,3,0
16429,1000414,7,10,3,22,24,1,2,1,1,4,8,0
16430,1000413,7,10,3,22,59,1,5,0,0,0,0,1
16431,1003977,7,10,3,23,40,2,2,1,1,5,6,0
16432,1003977,7,10,3,23,40,0,1,1,1,13,34,0
16433,1004277,7,10,3,23,49,1,57,1,1,2,6,0
16434,1003566,7,11,4,0,26,0,12,2,2,3,4,0
16437,1002471,7,11,4,4,12,0,12,1,1,3,4,0
16438,1002612,7,11,4,5,55,0,8,0,0,0,0,0
16439,1002471,7,11,4,10,26,1,1,0,0,0,0,0
16440,1000660,7,11,4,16,17,2,2,0,0,0,0,0
16442,1000962,7,11,4,19,20,3,663,3,3,5,5,1
16446,1004121,7,11,4,19,52,0,5,0,0,0,0,0
16447,1003763,7,11,4,22,32,87,127,3,3,16,26,0
16448,1004121,7,11,4,22,52,44,664,9,9,26,26,1
16449,1001891,7,11,4,22,59,28,42,5,5,7,7,0
16450,1002751,7,11,4,23,50,0,8,1,1,4,12,1
16454,1002751,7,12,5,0,23,7,0,1,1,4,12,0
16455,1001891,7,12,5,0,37,56,44,1,1,3,7,1
16456,1001891,7,12,5,1,59,0,11,0,2,0,2,1
16457,1003566,7,12,5,2,3,12,576,4,4,6,6,0
16458,1001891,7,12,5,2,55,0,1,0,1,0,1,0
16462,1002751,7,12,5,21,2,0,5,1,1,14,35,0
16463,1003566,7,12,5,21,15,0,1,1,1,3,5,0
16466,1000962,7,12,5,22,30,2,0,1,1,1,1,0
16474,1003205,7,12,5,22,54,8,13,2,2,7,8,0
16478,1000414,7,13,6,1,13,12,17,0,0,0,0,0
16479,1000414,7,13,6,1,18,14,10,1,1,1,4,0
16482,1000962,7,13,6,9,44,77,210,3,3,6,6,0
16483,1003566,7,13,6,19,6,1,26,1,2,3,6,0
16484,1000414,7,13,6,19,17,20,29,1,2,5,12,1
16485,1000414,7,13,6,21,38,20,58,3,4,12,23,0
16486,1003566,7,13,6,21,49,1,1,1,1,4,4,0
16487,1003566,7,13,6,23,21,43,28,1,1,1,5,0
16488,1003566,7,13,6,23,30,0,302,1,1,3,4,0
16491,1003566,7,14,7,1,17,1,56,1,1,2,2,0
16494,1003744,7,16,2,6,50,2,13,0,0,0,0,0
16496,1003744,7,16,2,0,26,1,49,0,1,0,1,1
16497,1004266,7,16,2,16,41,2,11,0,0,0,0,0
16498,1003530,7,16,2,17,11,1,0,1,1,2,3,0
16499,1001100,7,16,2,18,15,4,5,0,1,0,5,0
16501,1000414,7,16,2,18,37,2,2,1,1,2,4,0
16502,1001100,7,16,2,20,48,0,17,0,2,0,2,0
16503,1001100,7,16,2,20,48,4,187,2,2,6,16,0
16504,1000866,7,16,2,21,51,86,345,2,2,4,4,0
16505,1003566,7,16,2,22,23,18,185,3,3,14,14,0
16506,1003566,7,17,3,0,2,0,223,1,1,2,2,0
16509,1002951,7,17,3,11,33,0,4,0,0,0,0,0
16511,1002951,7,17,3,0,34,4,2,0,0,0,0,0
16513,1004428,7,17,3,16,37,28,20,2,2,3,3,0
16514,1004430,7,17,3,17,2,1,1,0,0,0,0,0
16515,1004430,7,17,3,17,4,1,1,0,0,0,0,0
16516,1004430,7,17,3,17,6,0,2,0,0,0,0,0
16517,1000660,7,17,3,17,26,0,1,0,1,0,2,0
16518,1000660,7,17,3,17,35,0,0,0,0,0,0,0
16519,1000414,7,17,3,20,14,20,49,3,3,16,24,0
16520,1000660,7,17,3,20,28,0,167,0,0,0,0,0
16521,1004430,7,17,3,20,41,4,4,0,0,0,0,0
16522,1004428,7,17,3,20,42,0,47914,1,1,7,14,1
16523,1003566,7,17,3,21,14,1,41,4,4,6,22,0
16524,1004430,7,17,3,21,33,4,4,0,0,0,0,0
16525,1004430,7,17,3,22,23,2,2,0,0,0,0,0
16526,1000660,7,17,3,22,44,88,0,0,0,0,0,0
16527,1003637,7,18,4,9,20,1,1,0,1,0,1,0
16528,1004430,7,18,4,0,17,1,1,0,0,0,0,0
16532,1004121,7,18,4,18,46,713,1769,16,21,39,50,0
16534,1001414,7,18,4,18,55,5,8,0,1,0,1,0
16535,1003793,7,18,4,19,7,2,1,0,0,0,0,0
16536,1002820,7,18,4,19,30,0,3,0,1,0,2,0
16537,1000414,7,18,4,19,51,3,11,3,3,9,15,0
16538,1003566,7,18,4,19,52,2,501,4,4,5,9,0
16540,1002751,7,18,4,20,42,17,42,1,1,6,14,1
16541,1002751,7,18,4,20,42,0,1,1,1,2,12,0
16542,1002751,7,18,4,20,42,0,1,1,1,5,12,0
16543,1002751,7,18,4,20,42,0,1,1,1,1,6,0
16544,1002751,7,18,4,20,42,0,1,1,1,3,11,0
16545,1002751,7,18,4,20,42,0,1,1,1,11,35,0
16546,1002751,7,18,4,20,42,5,140,1,2,6,16,0
16547,1002751,7,18,4,22,1,0,11,1,1,11,35,1
16548,1001414,7,18,4,22,42,3,7,0,0,0,0,0
16551,1001118,7,19,5,0,48,5,5,1,1,11,35,1
16553,1004121,7,19,5,5,8,603,4264,12,12,37,39,0
16554,1002951,7,19,5,7,12,1,2,1,1,1,1,0
16556,1002185,7,19,5,11,32,32,31,0,0,0,0,0
16557,1002951,7,19,5,11,33,77,297,0,0,0,0,1
16563,1002951,7,19,5,15,51,2,8,0,0,0,0,0
16566,1003566,7,19,5,19,53,223,827,6,6,22,22,0
16567,1001100,7,19,5,21,3,7,85,2,2,4,7,0
16568,1002657,7,19,5,21,17,0,1,0,0,0,0,1
16569,1002820,7,19,5,22,4,24,540,0,2,0,6,0
16581,1002657,7,19,5,23,38,0,18,0,1,0,2,0
16582,1002657,7,19,5,23,38,0,7,1,2,2,6,0
16583,1002657,7,19,5,23,38,0,12,1,1,5,10,1
16584,1002751,7,19,5,23,44,5,5,1,1,13,37,0
16585,1002751,7,19,5,23,44,10,45,1,1,3,13,0
16586,1002751,7,19,5,23,44,23,61,1,1,2,5,0
16587,1001100,7,19,5,23,57,54,195,4,4,4,4,1
16589,1000660,7,20,6,2,9,6,1,0,0,0,0,0
16590,1000660,7,20,6,2,11,0,13,0,0,0,0,0
16591,1000660,7,20,6,2,12,0,0,0,0,0,0,0
16592,1000660,7,20,6,2,13,13,0,0,0,0,0,0
16593,1000660,7,20,6,2,20,6,1,0,0,0,0,0
16594,1000660,7,20,6,2,20,0,13,0,0,0,0,0
16601,1001100,7,20,6,3,56,8,122,0,0,0,0,0
16602,1000980,7,20,6,5,48,0,15,1,1,2,2,0
