mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.017284870147705078,0.0030825758151140125,0.007314046223958333,0.00047047122097760647,,4000,1.0,"{'max_depth': None, 'max_leaf_nodes': 4000, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05285398165384928,0.0014124816547397662,0.00664822260538737,0.0004704712612517074,,4000,2,"{'max_depth': None, 'max_leaf_nodes': 4000, 'min_samples_split': 2}",0.6683605896910507,0.6485109749345768,0.6428213702359761,0.6532309782872012,0.010947503713334384,125
0.050191243489583336,0.002614876004593793,0.007978677749633789,3.3093552293232305e-06,,4000,10,"{'max_depth': None, 'max_leaf_nodes': 4000, 'min_samples_split': 10}",0.686826346315889,0.6546878667213019,0.6417965704702047,0.6611035945024651,0.0189348241854286,78
0.049531777699788414,0.0012496350618758803,0.008313337961832682,0.0012388721604667183,,4000,20,"{'max_depth': None, 'max_leaf_nodes': 4000, 'min_samples_split': 20}",0.7037905299539456,0.6720415104947968,0.6596839528000423,0.6785053310829282,0.018577464296022222,36
0.039881626764933266,0.0016286903743848978,0.005653222401936849,0.00047143749182192385,,4000,100,"{'max_depth': None, 'max_leaf_nodes': 4000, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.011962572733561197,0.0008107961519959692,0.0066500504811604815,0.0004688983851807657,,600,1.0,"{'max_depth': None, 'max_leaf_nodes': 600, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05152670542399088,0.004178491115881901,0.00832215944925944,0.0004624357784242687,,600,2,"{'max_depth': None, 'max_leaf_nodes': 600, 'min_samples_split': 2}",0.6895423855809865,0.6657181469661373,0.6577302547355593,0.6709969290942276,0.013513007876327383,50
0.053852240244547524,0.00355186820724242,0.007323424021402995,0.0009466414678844212,,600,10,"{'max_depth': None, 'max_leaf_nodes': 600, 'min_samples_split': 10}",0.6797432588335343,0.6526227628789998,0.646463149769739,0.6596097238274243,0.014456939101936132,111
0.04887183507283529,0.0029413626076300737,0.009306589762369791,0.0024879367509826333,,600,20,"{'max_depth': None, 'max_leaf_nodes': 600, 'min_samples_split': 20}",0.7049730130459135,0.6656748856377112,0.660438258830972,0.6770287191715322,0.01987491274918549,42
0.03989370663960775,0.003552225468966744,0.0066471099853515625,0.0016932377487687588,,600,100,"{'max_depth': None, 'max_leaf_nodes': 600, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.015789906183878582,0.003648584435819677,0.005155483881632487,0.001646027565554213,,1200,1.0,"{'max_depth': None, 'max_leaf_nodes': 1200, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05818780263264974,0.004155059537275322,0.006645520528157552,0.0004716030117837865,,1200,2,"{'max_depth': None, 'max_leaf_nodes': 1200, 'min_samples_split': 2}",0.6636811975837184,0.6475964856071529,0.6527572281460867,0.654678303778986,0.006705589138062697,124
0.05170750617980957,0.0010070106122353594,0.007980426152547201,0.0008165359444472064,,1200,10,"{'max_depth': None, 'max_leaf_nodes': 1200, 'min_samples_split': 10}",0.6793345156721142,0.6546088487817194,0.6448817659515123,0.659608376801782,0.014502745743367648,112
0.050708373387654625,0.0013146900330383512,0.008646170298258463,0.0012464077197361502,,1200,20,"{'max_depth': None, 'max_leaf_nodes': 1200, 'min_samples_split': 20}",0.7027377209723896,0.6707404359360378,0.6577302547355593,0.6770694705479956,0.01891138129283305,40
0.0376435120900472,0.0008884753006770471,0.0069115956624348955,8.989283327759243e-05,,1200,100,"{'max_depth': None, 'max_leaf_nodes': 1200, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
0.011964956919352213,0.0008158543347274132,0.00598446528116862,2.9736021254650284e-07,,,1.0,"{'max_depth': None, 'max_leaf_nodes': None, 'min_samples_split': 1.0}",0.6603105127011454,0.6596433752379625,0.6596433752379625,0.6598657543923568,0.0003144916161334893,85
0.05370108286539713,0.0035693087439436855,0.007978041966756185,0.001411020376274487,,,2,"{'max_depth': None, 'max_leaf_nodes': None, 'min_samples_split': 2}",0.6597418851103212,0.6550794322732125,0.6542205447107232,0.6563472873647523,0.0024258183982477093,122
0.05403010050455729,0.009991217438365809,0.005651394526163737,0.00124392150272785,,,10,"{'max_depth': None, 'max_leaf_nodes': None, 'min_samples_split': 10}",0.6807551284738708,0.6540119316283827,0.6449059081414599,0.6598909894145711,0.015214338411521387,84
0.04720528920491537,0.001245323852335836,0.006316582361857097,0.0004699094242864974,,,20,"{'max_depth': None, 'max_leaf_nodes': None, 'min_samples_split': 20}",0.7052083705165014,0.6727666486379698,0.6564205481586565,0.6781318557710425,0.020275633788544325,37
0.03457355499267578,0.002484013072422453,0.006645361582438151,0.0009350418882297191,,,100,"{'max_depth': None, 'max_leaf_nodes': None, 'min_samples_split': 100}",0.7058289755264359,0.6838009918011262,0.6782043201594484,0.6892780958290036,0.011924188230521167,1
