Id,owner,month_of_year,day_of_month,day_of_week,hour_of_day,minute_of_hour,deletion,addition,changed_file_30,changed_file_90,total_changed_30,total_changed_90,isReq
4794,2135,2,2,6,2,27,0,1,1,1,1,1,0
4796,170,2,2,6,2,35,6,6,2,2,2,2,0
4792,2135,2,2,6,2,14,2,2,2,2,2,2,0
4782,2535,2,1,5,23,43,3,5,2,2,57,103,0
4786,1816,2,2,6,1,8,3,1,1,1,41,82,0
4565,1627,1,26,1,19,6,2,2,1,2,3,7,0
4776,100,2,1,5,23,7,75,3,20,26,121,281,0
4781,1,2,1,5,23,24,2,2,2,2,6,30,0
4780,1,2,1,5,23,24,0,7,1,1,3,15,1
4769,970,2,1,5,21,33,9,59,1,1,2,2,1
4773,4,2,1,5,22,35,3,3,1,1,21,44,0
4771,2472,2,1,5,21,55,2,11,3,3,44,108,0
4675,112,1,29,4,5,5,323,316,1,1,15,31,0
4741,1849,2,1,5,7,7,35,43,8,9,30,89,0
4683,1030,1,29,4,8,21,35,23,16,17,74,192,0
4695,688,1,29,4,16,3,1,30,2,2,60,170,0
4711,144,1,29,4,19,11,4,7,1,1,6,8,0
4753,1998,2,1,5,17,45,0,1,1,1,1,2,0
4745,1726,2,1,5,11,48,0,4,3,3,96,177,1
4489,970,1,24,6,4,21,3,10,1,1,7,15,0
4754,447,2,1,5,17,50,3,1,2,2,53,102,0
4691,866,1,29,4,14,21,9,5,1,1,1,1,0
4689,866,1,29,4,13,44,0,10,1,1,9,17,0
4763,1816,2,1,5,20,8,7,7,2,2,45,82,0
4626,2,1,28,3,9,29,6,209,34,34,142,237,0
4759,100,2,1,5,19,6,4,5,1,1,24,54,1
4751,998,2,1,5,17,35,2,8,1,1,10,28,0
4687,2455,1,29,4,10,14,0,5,1,1,1,1,0
4722,7,1,29,4,21,33,64,0,1,1,2,7,0
4721,7,1,29,4,21,3,3,0,0,1,0,1,0
4749,425,2,1,5,16,46,2,3,2,2,34,59,0
4750,67,2,1,5,17,26,6,9,1,1,25,68,0
4621,2535,1,28,3,7,40,6,9,1,1,21,69,0
4744,308,2,1,5,9,36,2,16,4,4,39,90,0
4728,2284,1,29,4,22,53,91,329,8,8,38,66,0
4350,455,1,21,3,15,13,91,329,8,8,30,53,0
4702,2284,1,29,4,17,55,29,93,7,7,31,70,0
4704,2284,1,29,4,18,6,26,55,3,3,24,51,0
4727,1205,1,29,4,22,27,7,102,6,6,8,8,0
4561,1627,1,26,1,18,36,3,33,1,1,4,9,0
4740,447,2,1,5,5,26,0,3,1,1,27,42,0
4738,447,2,1,5,5,7,0,1,1,1,27,42,0
4737,447,2,1,5,4,0,0,3,1,1,27,42,0
4736,447,2,1,5,2,53,0,27,0,2,0,5,0
4680,1994,1,29,4,6,18,2,3,1,1,27,51,0
4668,970,1,29,4,2,18,14,85,3,5,55,115,0
4729,1456,1,29,4,23,10,6,35,2,2,29,64,0
4734,447,2,1,5,1,15,0,1,1,1,27,42,0
4730,385,1,29,4,23,33,0,2,0,2,0,8,1
4735,1816,2,1,5,1,31,11,50,4,4,110,213,0
4732,1205,1,29,4,23,58,2,8,0,0,0,0,0
4679,1205,1,29,4,6,5,2,8,0,0,0,0,0
4671,2271,1,29,4,3,35,4,1,1,1,35,94,0
4726,100,1,29,4,22,5,1,18,2,2,41,103,0
4723,1030,1,29,4,21,42,1,1,1,1,12,35,0
4718,67,1,29,4,20,8,0,1607,3,3,42,109,1
4717,1,1,29,4,20,6,1,1,1,1,10,35,0
4672,330,1,29,4,3,38,7,7,3,3,8,14,0
4673,1603,1,29,4,4,24,62,117,0,1,0,1,0
4690,979,1,29,4,13,58,2,10,4,4,78,188,1
4700,1132,1,29,4,17,54,240,0,1,2,1,3,0
4535,1603,1,25,7,20,35,368,424,1,1,1,2,0
4058,1226,1,12,1,7,16,15,26,1,1,4,7,0
4714,360,1,29,4,19,54,1,1,1,1,36,94,0
4719,1,1,29,4,20,35,0,3,1,1,1,3,1
4442,1226,1,23,5,6,46,6,70,0,2,0,4,0
4710,2622,1,29,4,19,6,20,55,1,2,28,53,0
4713,475,1,29,4,19,26,2,7,1,1,20,41,0
4579,1032,1,27,2,4,25,0,24,2,2,6,18,0
3791,2135,1,6,2,4,10,7,102,0,0,0,0,0
4716,67,1,29,4,20,5,1,4,1,1,6,18,0
4509,428,1,24,6,15,58,0,1607,2,2,38,106,1
4389,97,1,22,4,6,48,0,83,0,0,0,0,0
4697,308,1,29,4,17,3,2,16,4,4,38,94,0
4715,67,1,29,4,19,57,6,114,8,8,105,313,0
4631,2640,1,28,3,15,26,29,30,1,1,2,4,0
4709,616,1,29,4,19,3,3,3,1,1,20,41,0
4472,995,1,23,5,23,39,2,6,2,2,5,7,0
4654,475,1,28,3,23,14,0,2,1,1,27,71,0
4698,616,1,29,4,17,25,28,34,3,3,88,242,0
4706,2284,1,29,4,18,17,1,15,2,2,10,31,0
4661,1132,1,29,4,0,59,3,3,2,2,2,2,0
4403,2243,1,22,4,18,44,1,4,1,1,7,16,0
4703,209,1,29,4,18,5,3,15,1,1,1,1,0
4644,1561,1,28,3,19,58,3,30,5,5,59,85,0
4705,964,1,29,4,18,13,1,1,1,1,7,11,0
4645,2284,1,28,3,20,29,1,15,2,2,9,30,0
4701,964,1,29,4,17,54,16,18,3,3,14,25,0
4447,2284,1,23,5,14,10,26,55,3,3,15,40,0
4684,1816,1,29,4,9,37,13,9,2,3,50,97,1
4602,2284,1,27,2,23,13,29,93,6,7,24,60,0
4686,1037,1,29,4,9,46,0,3,1,1,1,3,0
4459,2660,1,23,5,19,44,6,114,6,8,101,318,0
4681,490,1,29,4,7,7,0,27,0,2,0,5,0
4625,2,1,28,3,8,46,0,15,1,1,18,31,0
4456,475,1,23,5,18,59,2,80,1,1,15,35,1
4652,964,1,28,3,22,40,1,3,1,1,3,3,0
4435,475,1,22,4,23,27,6,54,1,1,21,36,0
4685,1816,1,29,4,9,38,1,1,0,0,0,0,0
4682,1816,1,29,4,7,51,2517,201,24,28,177,386,0
4663,1132,1,29,4,1,11,22,48,2,3,5,32,0
4647,447,1,28,3,20,35,1,108,4,6,8,24,0
4667,1132,1,29,4,2,1,30,40,6,7,12,42,0
4655,1816,1,29,4,0,12,188,939,8,8,46,116,1
4664,1816,1,29,4,1,37,8,38,3,4,9,30,0
4651,233,1,28,3,21,57,3,33,2,2,25,60,0
4601,2455,1,27,2,22,52,14,128,9,9,29,76,0
4670,543,1,29,4,3,15,91,208,9,9,70,200,0
4669,1816,1,29,4,2,53,0,120,1,1,5,8,1
3567,1205,0,31,3,4,43,5,322,5,5,37,62,1
4660,1816,1,29,4,0,54,1,72,1,1,3,9,0
4643,1561,1,28,3,19,57,2,28,3,3,8,14,0
4653,4,1,28,3,23,2,68,106,2,2,25,25,0
4616,4,1,28,3,6,21,13,8,2,2,28,32,0
4662,1205,1,29,4,1,1,1,1,1,1,2,11,0
4385,1994,1,22,4,5,43,82,112,1,1,7,23,0
4666,494,1,29,4,1,54,1,1,1,1,3,3,0
4657,1132,1,29,4,0,26,2,24,2,2,15,34,0
4545,1132,1,26,1,4,6,0,557,2,2,5,5,0
4656,1,1,29,4,0,24,1,0,1,1,8,16,0
4639,2218,1,28,3,18,11,5,3,2,2,4,4,0
4649,706,1,28,3,21,9,18,1,1,1,16,33,0
3712,970,1,2,5,22,16,1,28,1,1,3,5,0
3958,330,1,9,5,13,40,0,1,0,0,0,0,0
4586,782,1,27,2,15,41,2,4,1,1,46,94,0
4477,1030,1,24,6,0,53,135,194,9,14,23,79,1
4293,917,1,17,6,23,35,5,122,2,3,26,50,1
4640,782,1,28,3,18,22,1,13,2,2,4,6,0
4642,1561,1,28,3,19,56,4,29,4,4,36,92,0
4634,360,1,28,3,16,58,1,5,1,1,15,31,0
4641,1,1,28,3,19,38,6,87,2,2,17,27,0
4600,67,1,27,2,22,45,7,22,1,1,3,7,0
4629,964,1,28,3,14,16,837,15278,36,36,67,70,0
4624,1030,1,28,3,8,26,43,78,4,4,67,194,0
4636,100,1,28,3,17,13,13,17,0,1,0,4,0
4605,1849,1,28,3,1,21,3,6,2,2,25,71,0
4578,2560,1,27,2,4,4,2,2,1,1,1,1,0
4618,1030,1,28,3,6,44,0,13,2,2,9,16,1
4494,385,1,24,6,6,11,18,77,5,5,85,240,0
4611,1132,1,28,3,3,34,1,16,2,2,64,141,0
4630,616,1,28,3,15,16,1,1,1,1,2,6,0
4623,1030,1,28,3,7,54,2,4,2,2,12,27,0
4620,1030,1,28,3,7,36,2,3,1,1,7,25,0
4627,2284,1,28,3,11,20,9,4,2,2,8,11,0
4523,97,1,25,7,0,55,11,24,1,1,1,7,0
4573,97,1,27,2,1,16,1,14,1,1,1,6,0
4526,67,1,25,7,7,40,271,149,10,10,101,241,0
4608,6,1,28,3,1,47,56,32,7,7,129,248,0
4615,100,1,28,3,6,0,314,249,10,10,129,266,0
4594,1420,1,27,2,20,15,0,197,2,2,12,14,0
4613,100,1,28,3,4,30,3,0,1,1,4,13,0
4534,447,1,25,7,18,24,1,1,1,1,13,36,0
4460,4,1,23,5,19,48,12,13,2,2,14,18,0
4612,1,1,28,3,4,20,0,1,1,1,8,16,0
4464,1420,1,23,5,21,32,3,222,4,4,23,23,1
4520,970,1,24,6,21,45,6,47,2,2,15,17,0
4438,360,1,23,5,3,36,21,27,2,2,10,26,0
4593,1205,1,27,2,20,4,4,4,2,2,11,37,0
4603,1816,1,27,2,23,41,1,5,1,1,19,49,0
4607,2230,1,28,3,1,28,20,0,1,1,1,5,0
3618,333,1,1,4,10,43,4,1340,4,4,66,142,1
4301,261,1,19,1,0,41,222,615,5,5,18,29,1
4367,2170,1,21,3,21,46,13,637,3,4,49,90,0
4362,2218,1,21,3,20,32,3,1718,11,11,131,189,1
4604,1,1,28,3,0,5,2,2,1,1,3,15,0
4431,706,1,22,4,22,4,0,66,2,2,12,22,0
4371,4,1,21,3,22,38,10,39,3,3,22,26,0
4592,330,1,27,2,19,31,46,49,1,1,23,48,0
4596,1132,1,27,2,21,0,9,30,5,5,31,55,0
4446,2284,1,23,5,13,46,9,98,4,4,20,42,0
4597,475,1,27,2,21,3,17,42,2,2,40,93,1
4598,1,1,27,2,21,20,1,1,1,1,3,7,0
4465,4,1,23,5,21,38,9,132,2,2,17,17,1
4544,167,1,26,1,1,42,7,12,1,1,1,5,0
4577,1998,1,27,2,3,39,0,2,2,2,25,50,0
4568,97,1,26,1,20,32,4,2,0,1,0,2,0
4587,97,1,27,2,17,26,20,20,11,11,24,74,0
4033,1297,1,10,6,22,22,1,103,2,3,47,133,1
4297,4,1,18,7,2,2,57,1105,10,10,82,118,0
4295,970,1,18,7,0,15,4,36,2,2,5,7,0
4487,2170,1,24,6,3,56,0,1,1,1,20,44,0
4591,1205,1,27,2,19,10,1,1,1,1,3,9,0
4546,6,1,26,1,6,7,66,171,3,3,3,3,0
4543,2,1,26,1,1,39,19,23,4,4,84,152,0
4437,597,1,23,5,1,43,11,14,1,1,1,1,0
4530,866,1,25,7,0,34,21,48,2,2,51,94,0
4572,67,1,27,2,1,16,1,1,1,1,5,11,1
4467,1155,1,23,5,22,15,1,15,3,3,8,30,0
4425,1216,1,22,4,21,11,2,8,0,2,0,2,1
4574,1226,1,27,2,2,49,1,2,0,1,0,1,0
4518,1192,1,24,6,21,9,2,3,1,1,1,11,0
4581,1247,1,27,2,8,9,1,0,1,1,3,6,0
4569,3,1,26,1,23,3,35205,26735,19,19,57,57,0
4566,360,1,26,1,19,45,0,5,1,1,40,85,0
4517,67,1,24,6,20,55,4,102,2,3,5,17,0
4537,360,1,25,7,20,57,2,7,1,1,14,30,0
4538,360,1,25,7,21,46,1,1,1,1,9,17,0
4481,67,1,24,6,2,37,32,89,9,10,47,118,0
4533,2,1,25,7,18,18,6,5,1,1,18,28,0
4539,321,1,25,7,21,50,4,4,1,1,4,8,1
4468,1816,1,23,5,22,21,0,164,1,1,24,43,0
4506,321,1,24,6,15,17,4,4,1,1,3,7,1
4495,2672,1,24,6,7,8,1,19,2,2,2,10,0
4358,233,1,21,3,18,46,0,3548,2,2,68,118,0
4527,866,1,25,7,9,3,1,4,1,1,5,7,0
4514,360,1,24,6,18,32,4,4,3,3,23,45,0
4482,1994,1,24,6,2,42,15,16,5,5,35,60,0
4492,970,1,24,6,5,28,0,137,0,0,0,0,0
4501,308,1,24,6,14,48,2,2,1,1,27,38,0
4511,385,1,24,6,16,45,16,38,2,2,23,73,0
4433,2325,1,22,4,22,24,8,37,1,1,1,1,0
4525,739,1,25,7,2,5,2,3,2,2,42,115,0
4524,2170,1,25,7,1,49,1,1,1,1,1,3,0
4483,1991,1,24,6,2,52,1,2,2,2,45,116,0
4516,1419,1,24,6,19,27,1,298,3,3,32,88,0
4432,2271,1,22,4,22,12,14,180,2,2,19,21,0
4484,67,1,24,6,3,12,15,42,3,3,17,37,0
4354,170,1,21,3,17,22,1,24,3,3,19,40,0
4521,1816,1,24,6,23,9,41,114,10,11,30,60,0
4336,970,1,20,2,23,55,20,33,2,2,16,34,0
4457,1561,1,23,5,19,2,0,22,2,2,9,17,0
4519,360,1,24,6,21,40,1,1,1,1,8,21,0
4507,1561,1,24,6,15,24,3,6,1,1,4,7,0
4488,970,1,24,6,4,10,1,0,0,0,0,0,0
4498,144,1,24,6,10,52,5,77,2,2,49,94,0
4515,1192,1,24,6,18,48,0,1,0,1,0,1,0
4406,4,1,22,4,19,48,11,4,2,2,24,24,0
4255,866,1,16,5,22,18,57,56,1,1,48,88,0
4183,91,1,15,4,9,0,2,2,0,0,0,0,0
4510,1,1,24,6,16,15,0,10,1,1,2,4,0
4473,616,1,23,5,23,41,7,8,1,1,1,3,0
4504,308,1,24,6,15,1,0,2,1,1,27,38,0
4503,308,1,24,6,14,56,0,6,1,1,27,38,0
4502,2284,1,24,6,14,55,1,1,1,1,12,28,0
4479,67,1,24,6,1,57,3,17,2,2,3,11,1
4375,1205,1,21,3,23,45,169,203,5,5,30,51,0
4480,67,1,24,6,2,1,1,1,1,1,48,89,1
4478,1816,1,24,6,1,0,2,3,2,2,72,132,0
4453,970,1,23,5,18,8,13,46,1,1,2,10,0
4390,1669,1,22,4,8,45,1,1,1,1,17,37,0
4355,1155,1,21,3,18,31,4,0,1,1,1,4,0
4441,447,1,23,5,6,15,1,188,2,2,10,22,0
4281,1205,1,17,6,21,16,7,95,5,5,43,65,0
4469,1816,1,23,5,22,50,0,70,1,1,23,43,0
4476,1205,1,24,6,0,32,5,10,3,3,21,46,0
4461,1456,1,23,5,20,24,1,1,1,1,20,44,0
4454,1561,1,23,5,18,33,2,9,1,1,24,49,0
4470,1816,1,23,5,23,31,3,0,1,1,4,8,0
4471,67,1,23,5,23,37,0,6,1,1,49,89,0
4475,1816,1,24,6,0,1,2,4,1,1,2,8,0
4474,1456,1,23,5,23,45,2,36,2,2,61,184,0
4352,2515,1,21,3,15,58,1,40,1,1,45,84,1
4424,1247,1,22,4,21,4,3,4,1,1,8,10,1
4423,1247,1,22,4,21,4,13,14,2,2,15,17,1
4422,1247,1,22,4,21,4,72,170,2,2,9,12,0
4434,494,1,22,4,22,43,5,7,1,1,3,5,0
3882,97,1,8,4,4,27,21,85,1,1,2,7,0
4463,1816,1,23,5,21,23,19,17,3,3,52,91,0
4147,1192,1,14,3,18,3,42,50,2,4,4,18,0
4466,1816,1,23,5,22,8,0,43,1,1,24,43,0
4462,209,1,23,5,21,1,5,57,4,4,61,167,1
4449,1918,1,23,5,15,34,9,30,2,2,29,89,0
4458,360,1,23,5,19,43,1,1,1,1,8,10,0
4346,2455,1,21,3,11,18,9,42,3,3,11,24,0
4450,2383,1,23,5,16,26,0,41,2,2,14,18,0
4213,1298,1,15,4,21,35,1,2,1,2,41,65,0
4320,970,1,20,2,17,37,13,185,3,3,9,9,0
4314,1935,1,20,2,8,36,5,4,1,1,22,42,0
4444,551,1,23,5,13,9,2,1,0,0,0,0,0
4421,1247,1,22,4,21,4,1,1,1,1,8,10,1
4321,170,1,20,2,18,10,1,1,1,1,6,7,0
4317,931,1,20,2,14,21,5,38,7,7,161,458,0
4452,998,1,23,5,17,54,4,4,2,2,11,25,0
4169,1849,1,14,3,23,39,4,5,1,1,4,8,0
4451,1926,1,23,5,16,27,3,4,3,3,47,119,0
4322,748,1,20,2,18,38,166,321,13,13,208,481,1
4395,597,1,22,4,15,24,6,37,1,1,1,3,0
4448,706,1,23,5,14,44,0,21,1,1,1,2,0
4148,1,1,14,3,18,11,0,6,1,1,5,14,0
4418,2,1,22,4,20,32,0,1,0,0,0,0,0
4439,970,1,23,5,3,42,1,1,1,1,3,15,1
4388,1814,1,22,4,6,46,0,5,1,1,45,84,0
3891,2245,1,8,4,10,55,2298,5139,31,40,55,135,0
4436,2384,1,23,5,1,12,161,72,17,17,90,170,0
4420,1247,1,22,4,20,57,3,3,2,2,4,7,0
4304,1132,1,19,1,11,19,1,311,2,2,12,12,0
4379,2271,1,22,4,2,15,74,68,14,14,197,422,0
4429,494,1,22,4,21,43,0,1,1,1,3,5,0
4269,1030,1,17,6,3,10,470,332,10,10,121,289,0
4400,360,1,22,4,16,51,9,17,2,2,24,24,0
4386,1994,1,22,4,5,50,1,1,1,1,23,43,0
4381,543,1,22,4,4,47,37,87,7,7,39,82,0
4204,708,1,15,4,17,56,0,680,0,0,0,0,1
4305,1132,1,19,1,0,33,17,30,3,4,19,39,0
4427,360,1,22,4,21,33,7,39,1,1,7,23,0
4233,866,1,16,5,9,26,60,116,2,2,5,9,0
4426,1456,1,22,4,21,27,33,59,2,2,59,181,0
4275,1132,1,17,6,18,30,3,0,1,1,7,7,0
4298,24,1,18,7,21,0,1,1,1,1,3,8,0
4366,1155,1,21,3,21,23,7,43,5,5,31,74,0
4382,1155,1,22,4,5,13,3,33,2,2,6,8,0
4335,2271,1,20,2,23,55,17,163,2,2,17,19,0
4404,1420,1,22,4,19,0,2,4,1,1,23,48,0
4334,1132,1,20,2,23,24,8,129,2,2,22,49,1
4356,1561,1,21,3,18,32,34,12,2,2,9,11,0
1416,708,10,8,3,14,59,0,53,2,3,9,42,0
4096,2284,1,14,3,1,15,312,1140,16,18,36,123,1
4394,360,1,22,4,14,41,0,3,1,1,10,10,0
4392,1132,1,22,4,10,31,2,2,1,1,4,6,0
4402,333,1,22,4,17,6,8,8,1,2,2,6,0
3654,1427,1,2,5,6,39,11,348,8,8,60,141,0
4401,616,1,22,4,16,56,2,22,1,2,6,12,0
4206,144,1,15,4,18,7,62,111,2,2,4,10,0
4384,1816,1,22,4,5,30,35,55,4,4,28,28,1
4383,1816,1,22,4,5,30,14,27,5,5,31,31,1
4339,2230,1,21,3,1,47,213,11,2,2,4,13,0
4332,2455,1,20,2,23,11,5,13,3,3,5,10,0
4154,1561,1,14,3,19,41,1,113,7,8,89,245,0
4398,970,1,22,4,16,25,3,3,1,1,47,86,0
4397,1561,1,22,4,16,21,0,9,2,2,6,16,0
4244,748,1,16,5,17,43,37,119,10,10,131,328,0
3816,144,1,6,2,20,8,10,18,4,4,61,136,0
4342,1849,1,21,3,6,40,1,2,2,2,24,76,0
4396,2284,1,22,4,15,35,1,1,1,1,2,5,0
4399,1247,1,22,4,16,30,0,14,2,2,15,20,0
4369,53,1,21,3,22,5,1,1,1,1,12,23,0
4300,2271,1,18,7,23,56,13,51,3,3,52,94,0
4315,2284,1,20,2,10,8,5,131,3,3,47,74,1
3999,1994,1,10,6,8,53,64,68,20,22,83,130,0
4023,748,1,10,6,19,27,177,202,5,5,65,190,1
4267,2535,1,17,6,0,50,2,16,2,2,3,5,1
4194,688,1,15,4,13,50,8,80,6,6,27,73,1
4361,1132,1,21,3,20,13,18,24,4,4,4,16,0
3761,748,1,3,6,19,41,112,749,13,14,163,534,1
4368,475,1,21,3,22,0,11,14,0,1,0,2,0
4370,1155,1,21,3,22,31,5,7,2,2,5,8,0
4093,1456,1,13,2,23,14,24,83,2,2,26,53,0
4374,1816,1,21,3,23,39,10,2,3,3,52,85,0
4280,6,1,17,6,21,9,1,1,1,1,9,31,0
4286,1689,1,17,6,22,20,307,78,6,11,73,132,0
4372,1561,1,21,3,22,47,3,4,2,2,26,48,0
4377,1,1,22,4,0,11,1,6,0,1,0,2,0
4337,261,1,21,3,0,5,4,7,4,4,94,164,0
4079,1816,1,13,2,20,30,1,12,1,1,3,10,1
4324,970,1,20,2,19,52,4,39,3,3,14,18,0
4167,748,1,14,3,23,4,5,163,8,8,68,142,0
4242,1935,1,16,5,17,28,0,1,1,1,1,3,0
4360,1441,1,21,3,19,56,9,11,3,3,7,7,0
4357,360,1,21,3,18,44,3,1,1,1,42,81,0
4353,360,1,21,3,17,21,3,0,1,1,41,80,0
4351,24,1,21,3,15,47,0,12,1,1,26,37,0
4349,2284,1,21,3,14,56,6,0,1,1,45,84,0
4016,360,1,10,6,18,12,1,4,1,1,6,12,0
4299,144,1,18,7,23,15,10,8,1,1,6,9,0
3871,2,1,7,3,22,48,8,53,5,5,82,158,0
4344,1849,1,21,3,8,10,14,14,8,8,99,241,0
4285,1082,1,17,6,22,4,1,1,1,1,18,32,0
4319,1726,1,20,2,17,32,0,3,1,1,42,80,1
4318,845,1,20,2,16,37,3,3,1,1,2,2,0
4174,845,1,15,4,0,19,0,238,1,1,5,6,0
4135,845,1,14,3,15,18,13,69,3,3,5,5,0
4063,845,1,13,2,2,19,109,434,6,6,25,34,1
4340,1816,1,21,3,2,11,16305,4403,60,85,126,274,0
4338,436,1,21,3,1,22,0,5,1,1,7,7,0
4330,2284,1,20,2,22,10,17,129,5,5,24,50,0
4296,2271,1,18,7,1,15,10,92,2,2,11,13,0
4328,2,1,20,2,20,22,3,3,3,3,53,118,0
4223,1816,1,16,5,1,48,121,252,9,9,46,69,0
4323,543,1,20,2,19,31,0,1,1,1,44,71,0
4272,2284,1,17,6,16,17,170,291,13,15,44,94,0
4268,1420,1,17,6,1,20,0,2,0,0,0,0,0
4308,1726,1,19,1,22,28,1,3,1,1,43,80,1
4313,1935,1,20,2,8,0,1,1,1,1,10,19,0
4316,1387,1,20,2,0,57,4,6,3,3,64,172,0
3976,1561,1,9,5,20,9,7,12,1,1,8,8,0
3998,1994,1,10,6,7,46,30,30,2,2,3,3,0
4000,1994,1,10,6,10,29,331,316,24,25,126,320,0
4219,1155,1,15,4,23,49,0,227,3,3,32,46,0
3210,1994,0,20,6,6,12,2,176,1,1,8,30,0
4211,2284,1,15,4,20,51,7,132,5,5,103,212,0
4312,1247,1,20,2,6,37,1,1,1,1,8,9,0
3855,2,1,7,3,18,3,11,50,2,2,4,4,1
3804,2,1,6,2,15,15,0,27,0,0,0,0,0
3805,2,1,6,2,15,40,5,2,1,1,30,60,0
4310,2439,1,20,2,2,4,3,15,2,2,51,125,0
4309,3,1,19,1,23,6,8689,9128,19,19,38,38,0
4198,2284,1,15,4,16,27,18,210,5,5,54,99,0
4261,494,1,16,5,23,33,30,17,3,3,53,77,0
4303,2284,1,19,1,1,0,0,3,2,2,24,47,0
3622,2487,1,1,4,14,9,0,19,1,1,3,7,1
3460,2340,0,26,5,14,7,3,0,3,3,6,13,0
3893,1561,1,8,4,14,6,63,63,4,4,22,39,1
4292,1155,1,17,6,23,23,1,1,1,1,5,7,0
4155,998,1,14,3,19,49,3,67,4,4,108,319,0
4294,3,1,17,6,23,36,46658,144668,19,19,19,19,0
4290,1155,1,17,6,23,8,11,228,5,5,26,43,0
4098,1419,1,14,3,1,40,8,136,3,3,58,118,0
4289,2271,1,17,6,23,7,1,1,1,1,7,8,0
4196,1812,1,15,4,15,57,16,11,1,1,37,73,0
3966,748,1,9,5,15,58,5,11320,4,4,44,89,0
4276,385,1,17,6,18,46,19,29,4,4,39,83,0
3842,1849,1,7,3,3,4,5,217,3,3,39,101,0
4288,2271,1,17,6,22,29,7,7,1,1,30,78,0
4287,236,1,17,6,22,25,2,4,2,2,30,72,0
3458,2325,0,26,5,11,57,0,401,0,0,0,0,0
4110,1313,1,14,3,2,54,294,7,3,3,59,156,0
4279,2230,1,17,6,20,56,3,3,2,2,34,102,0
3990,67,1,10,6,0,44,35,159,6,6,72,173,0
4218,2170,1,15,4,23,9,2,193,4,4,70,136,0
3825,2535,1,6,2,22,35,5,5,1,1,2,2,0
4291,2,1,17,6,23,15,0,7,1,1,8,10,0
4075,1456,1,13,2,19,20,45,78,2,2,28,53,0
4283,4,1,17,6,21,22,12,20,3,3,21,24,0
4201,177,1,15,4,17,26,104,170,5,5,99,282,0
3552,2448,0,30,2,20,26,564,318,0,0,0,0,0
4177,2486,1,15,4,2,12,0,54,1,1,6,9,0
3933,970,1,8,4,22,16,74,145,3,3,7,8,0
4229,2486,1,16,5,3,46,0,15,1,1,7,10,0
4282,4,1,17,6,21,18,1,1,1,1,7,20,0
4230,2486,1,16,5,4,3,0,52,1,1,7,10,0
3824,2535,1,6,2,22,35,5,0,0,0,0,0,0
3823,2535,1,6,2,22,35,12,56,1,1,2,2,0
3822,2535,1,6,2,22,35,1,3,1,1,1,1,1
3821,2535,1,6,2,22,35,50,130,4,4,32,67,0
4085,144,1,13,2,21,19,0,73,2,2,6,12,0
4231,2556,1,16,5,7,30,3,17,3,3,92,209,0
4245,385,1,16,5,18,10,1,103,2,2,13,23,1
4232,144,1,16,5,9,22,3,14,2,2,29,46,0
4141,1812,1,14,3,16,50,2,8,1,1,1,3,0
4189,91,1,15,4,11,3,5,5,1,1,37,73,0
4199,177,1,15,4,16,58,0,22,1,1,1,2,0
4186,1812,1,15,4,10,13,0,3,1,1,3,5,0
3888,2,1,8,4,9,28,5593,7469,4,6,80,147,1
4069,748,1,13,2,16,5,1,1,1,1,19,41,0
4060,1561,1,12,1,18,20,1,8,1,1,21,37,0
4117,2271,1,14,3,6,8,62,60,1,1,32,106,0
4251,2284,1,16,5,20,30,1,24,4,4,13,33,0
4238,1935,1,16,5,16,58,2,3,1,1,11,25,0
4214,1561,1,15,4,22,15,4,8,1,1,21,44,0
4273,100,1,17,6,16,20,6,4,1,1,23,41,0
4152,385,1,14,3,19,11,283,279,8,8,65,139,0
4210,177,1,15,4,19,51,1,4,1,1,36,108,0
3870,2,1,7,3,22,48,16,28,4,4,100,179,0
4108,998,1,14,3,1,46,0,2,1,1,4,7,1
3956,1994,1,9,5,8,12,16,13,1,1,19,72,0
4161,475,1,14,3,21,57,0,21,1,1,16,29,1
4220,1561,1,15,4,23,52,1,2,1,2,2,12,0
4274,360,1,17,6,16,56,2,3,3,3,77,173,0
4143,67,1,14,3,17,5,29,22,4,4,58,120,0
3889,2459,1,8,4,10,8,2,2,1,1,11,15,0
3902,1994,1,8,4,17,58,0,6,2,2,38,76,0
4243,1456,1,16,5,17,42,43,23,2,2,8,18,0
4264,1132,1,17,6,0,34,10,12,1,1,3,3,0
4129,2271,1,14,3,8,25,4,46,2,2,7,9,0
4271,748,1,17,6,11,50,1,1,1,1,25,66,0
4061,7,1,12,1,18,40,26,68,4,4,102,293,1
4247,2284,1,16,5,18,37,9,34,2,2,3,8,0
4149,1420,1,14,3,18,41,23,24,1,1,2,2,0
4262,494,1,16,5,23,43,0,15,1,1,3,3,0
4266,1,1,17,6,0,46,1,2,2,2,3,25,0
4265,144,1,17,6,0,40,4,4,4,4,14,20,1
4072,748,1,13,2,18,53,19,27,2,2,23,56,0
4153,616,1,14,3,19,22,0,1,1,1,4,6,0
4258,1561,1,16,5,23,2,10,21,2,2,36,87,0
4203,970,1,15,4,17,34,3,91,2,3,7,9,0
4248,616,1,16,5,19,24,47,17,1,1,8,13,0
4246,1561,1,16,5,18,13,1,2,1,1,22,52,0
4260,970,1,16,5,23,14,1,1,1,1,6,13,0
4257,475,1,16,5,22,54,1,4,1,1,19,35,0
4240,1955,1,16,5,17,14,0,0,0,0,0,0,0
4256,964,1,16,5,22,46,4,4,2,2,7,9,0
