Id,Comment
19910,usb ftdisio add devic id milkymist one jtagserialnncommit upstreamnnadd usb id milkymist one ftdibas jtagseri adapternhttpprojectsqihardwarecomindexphppmmonejtagserialcablento ftdisio driver disabl first serial channel use asnjtag userspacennnedoffbi sebastien bourdeauducq greg kroahhartman 
19911,usb option fix driver load incorrectli huawei devicesnncommit upstreamnnwhen huawei datacard pid instert linux system thenpres kernel load option driver interfac butnactu interfac run function need optionndrivernnin thi path modifi idtabl pid vid onli class pro doe need option drivernnnedoffbi rui greg kroahhartman 
19912,usb misc sisusbvga fix inform leak userlandnncommit upstreamnnstructur sisusbinfo copi userland sisusbreserv fieldnuni lead leak content kernel stack memorynnnedoffbi vasiliy kulikov greg kroahhartman 
19913,usb misc iowarrior fix inform leak userlandnncommit upstreamnnstructur iowarriorinfo copi userland pad bytednbetween serial revis field unial lead tonleak content kernel stack memorynnnedoffbi vasiliy kulikov kee cook greg kroahhartman 
19914,usb core fix inform leak userlandnncommit upstreamnnstructur usbdevfsconnectinfo copi userland pad bytednaft slow field unial lead leak content ofnkernel stack memorynnnedoffbi vasiliy kulikov greg kroahhartman 
19915,usb fix spell modulealiasnncommit upstreamnnplatfrom platformnncc david brownel stefan weil jesper juhl greg kroahhartman 
19916,stage add usb ID buffalo airstat wliucgnnncommit upstreamnnbuglink wa test success enabl hardwarennnedoffbi john tapsel stefan bader greg kroahhartman 
19917,usb ehci fix debugf permissionsnncommit upstreamnnth permiss lpm debugf file incorrect thi fix itnnreportedbi linu torvald alek Du jacob pan david brownel alan stern greg kroahhartman 
19918,usb ehci fix obscur race ehciendpointdisablenncommit upstreamnnthi patch fix obscur unlik race ehcihcdnwhen async urb unlink correspond QH remov fromnth async list endpoint disabl urbni given back ehciendpointdis find QH thenasync list caus believ QH ha lost thisnwil lead memori leak best quit possibl oopsnnth solut trust usbcor lose track endpoint ifnth QH async list need taken offnth list driver still wait QH becom idlenbefor disabl itnnin theori thi fix bugzilla fact race rarenthat possibl tell whether bug still presentnhowev ad delay make chang forc racenseem show patch worksnnnedoffbi alan stern stefan richter david brownel greg kroahhartman 
19919,usb ehci disabl lpm ppcd nvidia chipsnncommit upstreamnntest without thi get eproto error whennfetch devic config descriptorsnnnedoffbi brian tarricon benoit gschwind edgar hucek greg kroahhartman 
19920,usb storag sierram fix sysf file attributenncommit upstreamnna nonwrit sysf file writabl attributesnnreportedbi linu torvald kevin lloyd matthew dharm greg kroahhartman 
19921,usb atm ueagleatm fix permiss sysf filesnncommit upstreamnnsom sysf file incorrect permiss makensens writabl file could write tonnreportedbi linu torvald matthieu castet stanislaw gruszka damien bergamini greg kroahhartman 
19922,usb misc fix sysf attribut permissionsnncommit upstreamnnthey writabl ani usernnreportedbi linu torvald oliv bock greg kroahhartman 
19923,usb misc usbl fix sysf attribut permissionsnncommit upstreamnnthey writabl ani usernnreportedbi linu torvald greg kroahhartman 
19924,usb misc trancevibr fix sysf attribut permissionnncommit upstreamnnit writabl ani usernnreportedbi linu torvald sam hocevar greg kroahhartman 
19925,usb misc usbsevseg fix sysf attribut permissionsnncommit upstreamnnthey writabl ani usernnreportedbi linu torvald harrison metzger greg kroahhartman 
19926,usb ftdisio add ID RT system radio cablenncommit upstreamnnanoth variant RT system program cabl ham radiosnnnedoffbi michael stuermer greg kroahhartman 
19927,usb serial ftdisio vardaan usb convert pid addednncommit upstreamnnadd pid vardaan enterpris usb use chip also work stabl branch jacqu vivier greg kroahhartman 
19928,usb fix autosuspend bug usbserialnncommit upstreamnnthi patch fix bug usbseri autosuspendnhandl sinc usbseri core ha autosuspend support itnmust set supportsautosuspend member everi serial driver itnregist otherwis usbautopmgetinterfac call worknnthi fix bugzilla alan stern kevin smith simon gerber matteo croce greg kroahhartman 
19929,fix scream irqnncommit upstreamnnvmwar report driver ha bug bring theninterfac interrupt disabl hardwar thendriv stop report consum interruptnnth fix set flag later routinenaft timer exit prevent interruptnhandl call exit earli without handl theninterruptnncc anupam chanda jess brandeburg jeff kirsher david miller greg kroahhartman 
19930,acpi instal acpi tabl handler befor ani dynam tabl loadednncommit upstreamnnacpi tabl sysf broken alex chiang sun dec acpi processor call pdc earlynnbecaus dynam ssdt tabl may load pdcnbefor instal acpi tabl handlerna result sysf dynam tabl arenloc sysfirmwareacpit instead ofnsysfirmwareacpitablesdynam truenninvok acpisysf befor acpiearlyprocessorsetpdcnso tabl handler instal befor ani dynam tabl denni jansen alex chiang zhang rui len brown greg kroahhartman 
19931,acpi batteri support percentag batteri remain capacitynncommit upstreamnnaccord acpi spec kind primari batteri cannreport percentag batteri remain capac directli osnnin thi case report lastfullchargedcapac batteryremaingcapac anpercentag valu actual mean remainingbatterypercentagennnow found batteri follow thi rule even batteri correctli acpi batteri drivernso break userspacennnedoffbi zhang rui sitsof wheeler len brown greg kroahhartman 
19932,acpicpufreq fix memleak unload drivernncommit upstreamnnw free percpuacfreqdata acpifreq driver unloadednnresult follow messag syskerneldebugkmemleaknnunreferenc object size comm modprob pid jiffi age hex dump first bytesn n backtracen acpicpufreqn toralf forster zhang rui len brown greg kroahhartman 
19933,acpi debugf custommethod open nonrootnncommit upstreamnncurr havenn www root root syskerneldebugacpicustommethodnnwhich crazi chang thi wnnnedoffbi dave jone len brown linu torvald greg kroahhartman 
19934,pnpacpi cope invalid devic idsnncommit upstreamnnif primari ID hid invalid tri locat first valid ID compatiblenid list befor give upnnthi help exampl recogn aux port soni vaio use hid without patch user forc tonboot make use touchpadsnntestedbi janhendrik zab dmitri torokhov len brown greg kroahhartman 
19935,fix autodetect behold TV cardsnncommit upstreamnnth entri card gener entriesnso work practic move happen befor thengener entr fix issuennnedoffbi behold intl ltd dmitri belimov mauro carvalho chehab greg kroahhartman 
19936,fuse fix attribut openotruncnncommit upstreamnnth attribut cach file wa clear file openednwith otruncnnif open oper truncat file atomicotruncnfeatur flag set kernel invalid cach stmtimenand stctime attributesnnalso isiz explicitli set zero use sometimesnwithout refresh cachennnedoffbi ken sumral anfei anand V avati miklo szeredi andrew morton linu torvald greg kroahhartman 
19937,appli errata workaround gpiosnncommit upstreamnnth amd geod companion devic silicon revis specificationnupd mention follow issu atom write transact atom gpio high bank featur bitn regist onli affect bit select nn suspend atom write transact clear alln nonselect bit access registernnin word write high bank singl gpio bit willnclear everi gpio bit onli sometim suspendnnth workaround describ obviou simpl readmodifywritenthi patch doe document whi itnnnedoffbi andr salomon andrew morton linu torvald greg kroahhartman 
19938,doexit make sure run getf userdsnncommit upstreamnnif user manag trigger oop fs set kerneld fs notnotherwis reset befor doexit doexit may later via mmreleas innforkc putus usercontrol address potenti allowingna user leverag oop control write kernel memorynnthi onli trigger presenc anoth bug thisnpotenti turn lot bug privileg escal fix proofofconcept code use thi bug alongnwith write zero arbitrari kernel address test thi theoreticalnna logic place put thi fix might know oop hasnoccur befor call doexit would involv changingneveri architectur multipl stick doexit insteadnnakpmlinuxfoundationorg updat code commentnnedoffbi nelson elhag kosaki motohiro andrew morton linu torvald greg kroahhartman 
19939,mmhugetlbc avoid doubl unlockpag hugetlbfaultnncommit upstreamnnhav hugetlbfault call unlockpagepag onli previouslyncal lockpagepagennset run libhugetlbf test suitenresult trip vmbugonpagelockedpag innunlockpag call hugetlbfault page thi patch remedi problemnnnedoffbi dean nelson andrew morton linu torvald greg kroahhartman 
19940,cif fix anoth memleak cifsrootigetnncommit upstreamnncifsrootiget alloc fullpath throughncifsbuildpathtoroot fail kfree uponncifsgetinodeinfo failurennmak failur exit path travers clean upnhandl end functionnnnedoffbi oskar schirmer jesper juhl steve french greg kroahhartman 
19941,cif fix pars hostnam df referralsnncommit upstreamnnth df referr pars code doe memchr call find separ hostnam referr unc thensharenam use valu set length hostnam vianpoint subtract instead subtract start hostnamenhowev subtract start unc caus code tonpass hostnam length byte longnnregress introduc commit robbert koupri jeff layton wang lei david howel steve french greg kroahhartman 
19942,fix timeout stop rx dmanncommit upstreamnnit seem use stop rx dma enoughnwhen time stop dma pcu still busi rx enablenbit never clearsnus help get rx stop much fasternwith thi chang cannot reproduc rx stop relat warnon anymorennnedoffbi felix fietkau john W linvil greg kroahhartman 
19943,uml disabl winch irq befor free handler datanncommit upstreamnndis winch irq earli make sure take interrupt partnway free handler data result crash onnshutdownnn winchinterrupt read fail errno fd lose sigwinch supportn cut n warn listdel corrupt next newton wang cong jeff dike andrew morton linu torvald greg kroahhartman 
19944,backlight grab opslock befor test upstreamnnaccord comment describ opslock defion structnbacklightdevic compar function backlightcnth mutex must hold check op nonnullnnfix problem ad backlight add suspendresumensupport backlight core jan uwe kleinekönig richard purdi andrew morton linu torvald greg kroahhartman 
19945,nommu yield cpu dispos vmnncommit upstreamnndepend processor speed page size amount memori anprocess allow amass cleanup larg VM may freez systemnfor mani second thi result watchdog timeoutnnmak sure task receiv servic clean larg vmsnnnedoffbi steven J magnani greg unger kosaki motohiro andrew morton linu torvald greg kroahhartman 
19946,PM PM qo fix revers min maxnncommit upstreamnnpmqosgetvalu min max revers caus pmqosnrequest effectnnnedoffbi colin cross mark rafael J wysocki greg kroahhartman 
19947,ignor trap bit singl step exceptionsnncommit upstreamnnwhen singl step except fire trap bit use tonsign hardwar breakpoint random statennthes trap bit might set anoth except follownlik breakpoint next instruct watchpoint thenprevi one ani junk therennso handl trap bit dure singl step exceptionnw go handl except twice go tonhandl junknnjust ignor thi casennthi fix michael stefaniuc freder weisbeck rafael J wysocki maciej rutecki alexandr julliard jason wessel greg kroahhartman 
19948,mmc fix rmmod race host use carddetect pollingnncommit upstreamnnmmc host poll card detect defin mmccapneedspollnflag race rmmod delay work cancel withoutnwait complet poll prevent thi sync version workncancel ha usednnnedoffbi guennadi liakhovetski chri ball greg kroahhartman 
19949,decnet leak unial stack bytenncommit upstreamnna singl unial pad byte leak userspacennnedoffbi dan rosenberg david miller greg kroahhartman 
19950,perfev fix perfcountermmap hook mprotectnncommit upstreamnna point linu commit perfcount add mmap event hook tonmprotect fundament wrong mprotectfixup free due tonmerg fix problem move perfeventmmap hook tonmprotectfixupnnnot anoth success return path mprotectfixup oldnflag equal new flag howev need callnperfeventmmap becaus alreadi know vma isnexecutablennreportedbi dave jone linu torvald ingo molnar peter zijlstra pekka enberg linu torvald greg kroahhartman 
19951,arm fix spinlock recurs adjustptenncommit upstreamnnwhen run follow code machin ha vivt cach andnusesplitptlock definednn fd openetcpasswd ordonlyn addr mmapnul protread mapshar fd mmapnul protread mapshar fd v int addrnnw hang spinlock recurs page fault handlernn bug spinlock recurs lock magic owner ownercpu come fact usesplitptlock definednth onli lock protect page tabl alreadi lock befor updatemmucach callednnnedoffbi mika westerberg russel king greg kroahhartman 
19952,arm fix incorrect optimis usraccnncommit upstreamnncommit ad variant usracc isncal call usraccoff onc offset andnsecondli hardcod offset order avoid incrementingnth pointer inc store data wrongnoffset ptr luckili onli caller pass thisnfunct clearus activ corrupt user datannthi patch fix usracc pass inc instead usraccoffnwhen call second timennreportedbi toni thompson catalin marina deacon russel king greg kroahhartman 
19953,arm fix findnextzerobit relat assemblynncommit upstreamnnth findnextbit findfirstbit findnextzerobitnand findfirstzerobit function properlynclamp maxbit argument bit level theynwer instead onli check maxbit byte levelnto fix thi add compar condit moveninstruct end common bitwithinthenbyt code use function sure tonclobb maxbit argument befor usednnreviewedbi nicola pitr stephen warren jame jone russel king greg kroahhartman 
19954,led fix bug read na dmi codenncommit upstreamnnwhil run randconfg ktestpl stumbl upon thi bugnn bug unabl handl kernel null pointer derefer IP pgd oop smpn last sysf filen cpu modul link innn pid comm swapper taint rip rsp eflag rax rbx rcx ffffffffffffffffn rdx rsi rdi rbp ffffffffffffffff FS CS DS ES process swapper pid threadinfo task stackn call tracen nasledwhitelist dmisystemid structur array nonnul end delimit caus dmichecksystem loop read annundefin entrynnnedoffbi steven rostedt dave hansen richard purdi arjan van de ven andrew morton linu torvald greg kroahhartman 
19955,serial mfd adjust baud rate settingnncommit upstreamnnprevi baud rate set code onli ha test bp recent got bp devic testnwhich need modifi current mul regist set thisnpatch also work use mulnvalu scale got refer regist set silicon guy forndiffer baud rate tri keep prescalar regist valuento feng tang greg kroahhartman 
19956,memcg avoid deadlock move charg trychargenncommit upstreamnnmemcgrouptrycharg call doe thi mean caus deadlock race move move charg tri chargen n memcgroupcanattach mcmovingtask current n memcgroupprechargemc memcgrouptrychargen memcgroupcountprecharg preparetowaitn mcmovingtaskn cannot aquir lock truen move charg tri chargen n memcgroupcanattach n mcmovingtask current n memcgroupprechargemc n memcgroupcountprecharg n n n n memcgroupmovetask n memcgroupmovecharg memcgrouptrychargen preparetowaitn cannot aquir lock mcmovingtaskn truen schedulennto avoid thi deadlock move charg work canattach andnattach one mmapsem sectionnand thi patch setclear mcmovingtask outsid mclock becaus wenus lock onli check mcfromtonnnedoffbi daisuk nishimura balbir singh kamezawa hiroyuki andrew morton linu torvald greg kroahhartman 
19957,revert vf show unreach path getcwd procnncommit upstreamnnbecaus caus chroot ttynam regress ttynam doe work chroot ha alreadi beennreport screen break thi break automatedndistribut testsuit need preserv abil run thenexist binari sever year glibc ha anfix thi optionnnth root caus thi breakag isnn commit author miklo szeredi date tue aug vf show unreach path getcwd procnn prepend unreach path string path reachablen current rootnn two place updat return string getcwdn symlink procpidnn use dpath left unchang know oldn softwar crash procmount changednn nedoffbi miklo szeredi nedoffbi Al viro remov nice sound ultim ill advis chang hownprocfd symlink worknnnedoffbi eric W biederman linu torvald greg kroahhartman 
19958,stage udlfb fix sysf attribut permissionsnncommit upstream merg togethernnthey writabl ani usernnreportedbi linu torvald berni thompson greg kroahhartman 
19959,stage iio fix sysf attribut permissionsnncommit upstreamnnthey writabl ani usernnreportedbi linu torvald jonathan cameron barri song greg kroahhartman 
19960,stage iio fix fixup sysf attribut permissionsnncommit upstreamnnthey writabl root readablendoh stupid wrong flagsnnreportedbi jonathan cameron jonathan cameron barri song greg kroahhartman 
19961,stage samsunglaptop fix sysf attribut permissionsnncommit upstreamnnthey writabl ani usernnreportedbi linu torvald greg kroahhartman 
19962,stage samsunglaptop fix fixup sysf attribut permissionsnncommit upstreamnnthey writabl root readablendoh stupid wrong flagsnnreportedbi jonathan cameron greg kroahhartman 
19963,stage frontier fix sysf attribut permissionsnncommit upstream merg togethernnthey writabl ani usernnreportedbi linu torvald david taht greg kroahhartman 
19964,stage chang panic warn RF switch turn offnncommit upstreamnnthi driver issu kernel panic condit notnjustifi drastic action chang log entri withna stack dumpnnthi patch fix system crash report larri finger robi basik greg kroahhartman 
19965,stage batmanadv ensur ethtypetran get linear memorynncommit upstreamnnethtypetran tri pull data length ethernet headernfrom skb onli ensur enough data first ethernetnhead batman header avail nonpag memori skbnand ethernet batman headernnethtypetran would fail sometim driver ensur thatnal data perfectli linearisednnth failur wa notic kernel bug oop gener thenskbpul insid ethtypetransnnreportedbi rafal lesniak marek lindner sven eckelmann greg kroahhartman 
19966,perf fix inherit vs context rotat bugnncommit upstreamnnit wa found sometim children task inherit event hadnon extra event eventu turn due list rotationnno exclus list iter inherit codenncur thi temporarili disabl rotat inherit eventsnnnedoffbi thoma gleixner peter zijlstra ingo molnar greg kroahhartman 
19967,arm fix build debug modulenncommit upstreamnnthi patch fix compil issu compil pcmcia modul pcmciadebug enabl symbolnsocpcmciadebug wa bee exportednarm pcmcia fix build debug modulennthi patch fix compil issu compil pcmcia modul pcmciadebug enabl symbolnsocpcmciadebug wa bee exportednnnedoffbi marcelo roberto jimenez russel king greg kroahhartman 
19968,arm fix build upstreamnncommit arm add hookfaultcod break buildnn CC function warn pass argument make integ pointer without error argument function commit fix small issuennnedoffbi anton vorontsov greg kroahhartman 
19969,PM hibern fix memori corrupt relat swapnncommit upstreamnnther problem swap page alloc befor creation ofna hibern imag releas use store contentsnof differ memori page imag save sinc thenkernel store imag know caus memoryncorrupt occur resum hibern especi onnsystem rel small ram need swap oftennnthi issu address keep gfpiof bit clearnin gfpallowedmask dure entir hibern includ thensav imag system final turn ornth hibern abort unfortun thi necessari rework way hibern andnsuspend code manipul gfpallowedmasknnthi chang base earlier patch hugh dickinsnnnedoffbi rafael J wysocki ondrej zari hugh dickin kamezawa hiroyuki greg kroahhartman 
19970,wmi use memcmp instead strncmp compar guidsnncommit upstreamnnwhil look duplic sysclasswmi findnthem code look duplic use strncmp binari guidnwhich may contain zero byte right function memcmp isnalso use anoth section wmi codennit wa find duplic sinc first byte fourthnprint found equal strncmpnnnedoffbi thadeu lima de souza cascardo matthew garrett greg kroahhartman 
19971,fix archneedscpu return valu offlin cpusnncommit upstreamnnthi fix problem describ patch nohz fixnprintkneedscpu return valu offlin cpu archneedscpunprimitivennarchneedscpu may return call offlin cpu cpu getsnofflin schedul idl process befor kill cpunwil call ticknohzstopschedticknthat function turn call archneedscpu order check thenloc tick disabl offlin cpu thi function naturallynreturn sinc regardless tick get disabl cpu bendead short besid fact cpudis alreadynhav made sure interrupt offlin cpu deliv anywaynnin thi case prevent ticknohzstopschedtick callnselectnohzloadbalanc idea realli problem howev whatnmad debug thi function getnohzloadbalanc isnus within modtim select cpu timer get enqueuednif archneedscpu return nohzloadbalanc cpu getnupd cpu get offlin may contain cpu number offlinencpu turn timer get enqueu offlin cpu veri surprisinglynthey never expir caus system hangsnnthi ha observ kernel current kernel modtim usesngetnohztimertarget problem howev mightnb problem becaus earli exit ticknohzstopschedticknin case cpu goe offlinennthi specif bug wa indrocud nohz introducenarchneedscpunnin thi case cpu hotplug notifi use fix issu order keepnth normalfast path small need clear condit thatnmak archneedscpu return sinc perform improvementnwhich suppos keep local tick run short period cpungo idl noth special need done except clear conditionnnackedbi peter zijlstra heiko carsten martin schwidefski greg kroahhartman 
19972,genirq fix incorrect proc spuriou outputnncommit upstreamnnsinc commit procirqspuri seqfil allnprocirqxxspuri file show inform irq irqspuriousprocopen pass null argumentnwhich use irq number irqspuriousprocshow thensingleopen becaus thi procirqxxspuri filenshow irq inform regardless irq numbernnto fix problem irqspuriousprocopen must pass thenappropr data irq number singleopennnnedoffbi kenji kaneshig yong zhang thoma gleixner greg kroahhartman 
19973,net truncat recvfrom sendto length intmaxnncommit upstreamnnnedoffbi linu torvald david miller greg kroahhartman 
19974,net limit socket IO iovec total length intmaxnncommit upstreamnnthi help protect us overflow issu thenindividu protocol sendmsgrecvmsg handler oncenw hit intmax truncat rest iovecnbi set iovlen member zeronnthi work sockstream sockseqpacket socket partialn write allow applic continuen anoth write send rest datagram orient socket must onetoon correspond write call andn packet wire intmax go far largern packet size limit protocol go ton check signal emsgsizennbas upon patch linu torvaldsnnnedoffbi david miller greg kroahhartman 
19975,input add soni vaio nomux listnnnot mainlin thi particular fix rathernwil blacklist entir vaio line base dmi board name stableni bit cautiou blacklist one particular productnntri queryactiv activ multiplex mode thi vaio makesnboth keyboard touchpad inoper futher kernel blacklistnentir vaio line howev blacklist one particular modelnnreportedbi jess barn dmitri torokhov greg kroahhartman 
19976,omap dma fix buffer disabl bit set upstreamnnan errata workaround set buffer disabl purpos channel enabl bit insteadnnbackground thi fix dma stall issu asoc omapmcbspndriv peter ujfalusi ha found issu innrecord dma stall could happen buffer overrunndetect alsa dma wa stop restart due thisnproblem known occur recov dma free dma request reconfigur cycl howev seem onli way recov resetnnproblem wa visibl befor commit commit chang thatnth mcbsp transmitterreceiv releas reset onli need thatni onli enabl mcbsp transmitt without transmiss wa abl preventnthi dma stall problem receiv side underli problem shownup mcbsp transmitt seem reason sinc dmanstal doe recov enabl transmiss stallnndebug show dma write activ dure dma stop time andnit never complet even restart dma experi show thatnth dma buffer disabl bit could use avoid stall usingnsourc synchron transfer howev could perform hit trm state buffer disabl allow destinationnsynchron transfer subsequ patch implement method toncomplet dma write stoppingnnthi patch base assumt complet lockup isndiffer relat problem access errata butni believ thi old workaround put reason unfortunatelyna wrong bit wa type problem show onli nownnnedoffbi jarkko nikula peter ujfalusi manjunath kondaiah G toni lindgren greg kroahhartman 
19977,dma errata sdma fifo drain doe finishnncommit upstreamnnimpl suggest workaround regard sdma drainingnissu channel disabl flynthi errata affect follow configurationnsdma transfer sourc synchronizednbuff enablednsmartstandbi selectednnth issu easili reproduc creat overrun situat whilenrecord audioneith introduc load cpunnic arecord B F f dat devnul ndd suspend arecord resum itnarecord B F f dat devnullnctrlz fg ctrlz fg nnin case overrun audio stop dma restart without resetingnth sdma channel hit thi errata stop case sdma drain didnnot complet come start sdma go benoper still drainingnthi lead dma stall conditionnon recov sdma channel reset ha observednthat introduc unrel sdma activ might also help readingnfrom mmc examplennth errata exist suggest disabl thenbuff avoid thi type errornon suggest set sdma nostandbi befor disablingnth channel wait drain finish configur sdma tonsmartstandbi againnnnedoffbi peter ujfalusi jarkko nikula santosh shilimkar manjunath kondaiah G toni lindgren greg kroahhartman 
19978,memori corrupt facil parsingnncommit upstreamnnnedofbi andrew hendri david miller greg kroahhartman 
19979,vlan avoid hwaccel vlan packet vid usednnthi patch appli onli stabl problem wa introducednin releas alreadi fix larger chang vlanncod hardwar acceler vlan packet quickli drop ifnther correspond vlan devic configur one exceptionni promiscu mode allow packet sonthey pick tcpdump howev thi behavior caus ancrash actual tri receiv packet thi fix thatncrash ignor packet vid correspond configuredndevic vlan hwaccel routin drop befor theynget consum network stacknnreportedbi ben greear nikola ciprich jess gross david miller greg kroahhartman 
19980,kbuild use getoptlong onli variantnncommit upstreamnnnetbsd lack getoptlongonli wherea getoptlong work finennnedoffbi arnaud lacomb sam ravnborg michal marek greg kroahhartman 
19981,filter make sure filter dont read unial memorynncommit upstreamnnther possibl malici user get limit inform aboutnuni stack mem array even skrunfilt result boundnto packet length could imagin thi use bynhostil usernniniti mem array like dan rosenberg suggest hi patch isnexpens sinc filter dont even use thi arraynnit hard make filter valid skchkfilter becaus ofnth jump thi might done laternnin thi patch use bitmap singl long var onli filtersnus mem loadsstor pay price ad secur checksnnfor filter addit cost singl instructionnn sinc access lot cach local variablen mark filter entri pointer const davem nnreportedbi dan rosenberg eric dumazet david miller greg kroahhartman 
19982,canbcm fix minor heap overflownncommit upstreamnnon platform ascii represent pointer may long thi patch increas length buffer dan rosenberg oliv hartkopp linu torvald david miller greg kroahhartman 
19983,prevent crash pars bad facilitiesnncommit upstreamnnnow improv comma supportnnon pars malform facil decrement remain lengthnmay caus underflow sinc length unsign integernthi result loop continu kernel crashesnnthi patch add check ensur decrement remain length doesnnot caus wrap aroundnnnedoffbi dan rosenberg david miller greg kroahhartman 
19984,crypto padlock fix aescbc handl oddblocks inputnncommit upstreamnnon certain via chipset aescbc requir inputoutput bena multipl byte workaround thi wasnbuggi sent whole input process meantnto onli send ial number block make restna multipl bytesnna expect thi caus memori corrupt whenev workaroundnkick innnreportedbi phil sutter herbert Xu greg kroahhartman 
19985,fix null pointer derefer printdailyerrorinfonncommit upstreamnnfix null pointer derefer printdailyerrorinfo whenncal unmount fs return null remov errornreport timer sergey senozhatski theodor thoma meyer greg kroahhartman 
19986,econet disallow null remot addr sendmsg fix upstreamnnlat part econetsendmsg reli saddr null return earlynwith einval null wa pass otherwis oop may occurnnnedoffbi phil blundel david miller greg kroahhartman 
19987,econet fix upstreamnnadd miss check capablecapnetadmin siocsifaddr operationnnnedoffbi phil blundel david miller greg kroahhartman 
19988,econet fix declar variabl size array iovec stack sinc thisncould caus stack overflow larg instead coalescenth usersuppli data new buffer use singl iovec itnnnedoffbi phil blundel david miller greg kroahhartman 
19989,rd integ overflow rd cmsg handlingnncommit upstreamnnin rdscmsgrdmaarg userprovid valu isnrestrict less uintmax thi seem need tighter uppernbound sinc calcul total iovsiz overflow resultingnin small sockkmalloc alloc thi would probabl resultnin walk heap crash call rdsrdmapag withna high count valu somehow crash memoryncorrupt could occur soon afternnnedoffbi dan rosenberg david miller greg kroahhartman 
19990,fix extens channel check iat communicationnncommit upstreamnnwhen oper mode iat commun fail cannot use primari secondarynchannel iat commun current allowmapnonli cover sta mode oper beacon mode needna check fli mode oper dynam andnther flag disabl readnto check iat communicationnndo allow iat commun secondari ha either disabl ha passiv scan flag annoibss flag radar channel userspac ha similarncheck thi also need inkernelnnreportedbi jouni malinen lui R rodriguez john W linvil greg kroahhartman 
19991,add modul paramet enabledis gffid devic type checknncommit upstreamnnadd modul paramet disableen use thengffid name server command prevent non fcp scsi devic ad tonth intern fcport databasennnedoffbi chad dupui madhuranath iyengar jame bottomley greg kroahhartman 
19992,fix mute audio regressionnncommit upstreamnnth switch new control framework caus regress audio wasnno longer unmut carrier scan finishednnth origin code attempt set volum control current valu innord setvolum control code call handl volumenand mute howev framework call code unless new volumenvalu differ oldnninstead call mspsctrl directlynnit bit hack realli need function thisnor someth along linesnnthank andi wall bisect thi shane shrybman report itnnreportedbi shane shrybman andi wall han verkuil mauro carvalho chehab greg kroahhartman 
19993,fix rx checksum offloadnncommit upstreamnnwhil port gro found thi driver ha bug rxnpathnnal skb given network stack ipsum set tonchecksumnon hardwar said correct tcpudp checksumsnnth reason driver set origin skb befor thencopi eventu done copybreak fresh skb get ipsum valu forc network stack recomput checksum andnprev gro patch worknnfix make ipsum set skb copynnnot rxcopybreak current valu frame copiednnnedoffbi eric dumazet francoi romieu david miller greg kroahhartman 
19994,phi resumenncommit upstreamnnfix switch devic lowspe mode resum report laurentiu badea stanislaw gruszka david miller francoi romieu greg kroahhartman 
19995,fix rx checksum offloadnncommit upstreamnnwhil port gro found thi driver ha bug rxnpathnnal skb given network stack ipsum set tonchecksumnon hardwar said correct tcpudp checksumsnnth reason driver set origin skb befor thencopi eventu done copybreak fresh skb get ipsum valu forc network stack recomput checksum andnprev gro patch worknnfix make ipsum set skb copynnnot rxcopybreak current valu frame copiednnnedoffbi eric dumazet francoi romieu david miller greg kroahhartman 
19996,revert handl rxfifo error chipsnncommit upstreamnnth origin patch help obscur condit pun butnsom like chang need tighten withna specif versionnnthi revert commit handl rxfifo error chipsnnregress francoi romieu andrea radk matthew garrett daniel J blueman david miller greg kroahhartman 
19997,fix checksum brokennncommit upstreamnnif receiv packet invalid sctpigmpnot tcp udp checksum set checksumunnecessari thi caus upper protocol check checksum fieldnni famili driver tri guess mean rxprotoip ipfailnrxprotoip stand receiv packet upper protocol tcp ipfail true mean driver correctli check checksum headernnif right think set ipsum wit checksumunnecessari sctp packetsnwith invalid checksumnnif right pleas tell mennnedoffbi wei francoi romieu david miller greg kroahhartman 
19998,phi resumenncommit upstreamnnfix switch devic lowspe mode resum report laurentiu badea stanislaw gruszka david miller francoi romieu greg kroahhartman 
19999,nmi fix clock compar revalidationnncommit upstreamnnon machin check regist revalid save area fornth clock compar howev onli contain upper seven bytesnof former content validntherefor machin check handler use store clock instruct tonget current time write clock compar registernwhich turn gener immedi timer interruptnhowev within lowcor expect time next timerninterrupt store interrupt happen befor time thenhandl call turn clock compar benreprogram therefor interrupt condit stay pend whichncaus interrupt loop expect time reachednnon nohz machin thi result unrespons machin sinc thentim next expect interrupt coupl day thenfuturennto fix thi revalid clock compar regist thenexpect valuenin addit special handl udelay must chang wellnnnedoffbi heiko carsten martin schwidefski greg kroahhartman 
20000,renam upstreamnn chang take pointer instead inod user want anywaynnth renam preparatori export user name wa gener alreadi use elsewher sonbefor make function public need use specif namenncc jen axbo andrew morton Al viro dave jone linu torvald greg kroahhartman 
20001,revert handl rxfifo error chipsnncommit upstreamnnth origin patch help obscur condit pun butnsom like chang need tighten withna specif versionnnthi revert commit handl rxfifo error chipsnnregress francoi romieu andrea radk matthew garrett daniel J blueman david miller greg kroahhartman 
20002,export usersnncommit upstreamnnand particular use pipe function need use version sincenthey onli ever call thing alreadi known pipesnnth normal readwriteioctl function call filenoper structur file pipe never getncal pipefcntl special call directli thengener fcntl code need use care function thensplic code usingnncc jen axbo andrew morton Al viro dave jone linu torvald greg kroahhartman 
